BEND7	MBD3L1	C1QBP	LRP4	ZNF219	DGCR8																																																																																																																																																																
MAPK15	CDK2	CCT3	CCT6B	CCT2	NAMPT																																																																																																																																																																
LCN1	PDYN	DDX31	HBM	DNAJB8	SNX27	PECR																																																																																																																																																															
SLC12A6	GPR21	LGALS9	ZNRF4	PTGIR	CD79B	LGALS9C	LGALS3	NRN1	LGALS8	FAM189A2	SLC17A2	NMUR2	SLC4A8																																																																																																																																																								
ROPN1	PRKAR2B	ROPN1B	MBNL1	SLC27A2																																																																																																																																																																	
MRPL12	MRPL52	KIAA0391	MRPL13	AZI1	MRPL32	MRPL40	GFM1	TSFM	OXNAD1	MRPL50	ACSF2	FOXP4	CLPP	DARS2	MRPL44	SLC25A10	MSN	MTERFD3	MRPL3	CENPJ	MRPL19	MRPL49	GADD45GIP1	SEPT2	RPUSD4	MTIF2	FASTKD2	NME6	MRPL47	ICT1	PNPT1	POLRMT	MTERFD2	SDR39U1	MRPL4	PTPMT1	YARS2	MRPL55	MRPL48	MRPL42	GTPBP5	SEPT5	RAB11FIP5	GTPBP8	CORO1A	MRPS30	MTG1	THOC2	MRPL51	MRPL38	MRPL15	TRMT2B	THOC5	MRM1	MRP63	GFM2	MRPL10	CD2AP	MRPL45	THOC7	HARS2	SEPT7	SEPT8	C1orf122	MRPL17	SEPT10	SEPT11	PET112L	MRPL35	MRPL27	FTSJ2	CCDC109B	MRPL41	MRPL16	GIGYF2	THOC1	MRPL53	MRPL39	TBRG4	GTPBP6	SEPT3	RDX	SEPT6	TFB1M	FOXP2	MRPL33	SEPT9	EZR	MRPL22	NIPSNAP3A	MRPL28	SH3KBP1	MRPL20	BCKDK	MRPL30	FAM54B	PUS1	C7orf30																																																																			
KIR3DL2	ST7L	CISD2	PDLIM4	ACVR2B	UFSP2	TMEM214	FAM172A	TRIM13	IVD	FBXO38	METTL15	LRP12	GLMN	ATRIP	TMEM132A	FAM114A2	PLXNA2	KCTD10	SLC27A3																																																																																																																																																		
ALMS1	CRYL1	DNM3	NCAPH2	BBS7	HSPB8	TFDP3	SKP2	THSD4	CDC16	RABL2A	AARSD1	C6orf141	AVIL	C13orf31	DKK3	SKAP1	MLF1	DEF8																																																																																																																																																			
WNK1	METTL6	STAMBPL1	HSPA8	AARSD1	SERPINB13	KLHL2	SPATA1	HAO2	AAMP	RAPGEF5	TSC22D4	BAG4	MLF1																																																																																																																																																								
TH	DNAJC12	MAP3K7	ZBTB34	FAM54A	TAOK2	TAB1	KDM3B	RELL1	NFIC																																																																																																																																																												
GLB1L2	PEX19	HSPA5	PNLDC1	ENPP6	ACCN4	FUT3	SLC39A4	TCTN2	CHST6	SCN3B	GOLPH3L	PLTP	GRIA3	NCEH1	MPPE1	P2RX1	SLC39A12	SPTB	ATP2B2	FUT1																																																																																																																																																	
ODF2L	GAPDHS	C17orf59	NPM2	HACL1	ZMAT2	EMILIN1																																																																																																																																																															
MIF4GD	CTIF	C7orf60	KLK3	DDX19A																																																																																																																																																																	
GPAM	SIRT2	CDH5	ATP2B2	PSMC4																																																																																																																																																																	
ZNF446	PGBD1	ZNF444	WDR85	ZNF576	RGS3	RFPL4B	ZNF232	XAGE1A	ZNF397	ZNF24	ZNF396	LEPRE1	ALDH3A1	ZKSCAN4	ZNF18	ZNF434	ZNF483	ZNF263																																																																																																																																																			
POLD2	GPR37	POLD4	PPP5C	ERP44	POLD1	DKKL1	REV3L	NAB2	P4HA2	POLD3	AMZ1																																																																																																																																																										
NT5C3	RTDR1	CPVL	GHITM	TBC1D22B	KCNA5	SLC39A4	RAB11B	HTR2C	SLC39A12	BZW2	DPEP1																																																																																																																																																										
MUL1	PEX19	ERAP1	PPP6R2	TRHDE	CNGA3	SLC39A4	ATRIP	ARMC6	SCN3B	HAUS7	SLC39A12	BZW2	GUCY1B3	TBC1D9	RANBP6	DFNA5																																																																																																																																																					
IL4R	GOLGA2	STX5	ACVR2B	RELT	ZDHHC9	ANKLE2	JAK1	RHOBTB3	BMPR1A	TNFRSF10A	DHRS3	DCAKD	PLEKHH3	TYK2	KCNT2	ARL5B	UTP6	PKMYT1	ERBB2	NET1	RHBDF2	PRR11																																																																																																																																															
HLA-F	KDM5C	HLA-E	IL17RB	PTPRN	KIAA1549	GRIA3	HLA-C	HLA-G																																																																																																																																																													
ABI2	OBSL1	HOMER3	CCDC22	CASKIN2	CGB2	KIAA0355	TNIP1	IKBIP	NCK2	WASF2	KIAA1712	KIAA1522	NCKAP1	C3orf10	SASS6	NCKAP1L	ABL2	UBXN11	UBR3	NHSL1	CBLC	WASF3	NHSL2	ABI1	AMZ1	C10orf88	CYFIP2	WASF1	TRIM32	PCMT1	ZNF511	RGPD5	EXOC7	ABL1	TIMM50	GRN	LHX4	CYFIP1	RAPH1																																																																																																																														
ESR1	SIGLEC10	GBP1	PNMT	PPP1R14C	PGK2	CNDP1																																																																																																																																																															
ASXL2	FOXK1	MBD6	MBD5	KDM1B	BAP1																																																																																																																																																																
NDUFA3	GAL3ST1	NDUFS3	LRRC33	AGT	NDUFA13	NDUFA8	NDUFB11	DQX1	ECSIT	NDUFS6	HLA-DPA1																																																																																																																																																										
SLC7A3	SLC2A5	LPAR6	IPPK	SLC18A1	WDFY2	LPAR1	SDC2	SLC17A2	TXNDC15	CLEC2D	B3GNT1	TMEM5	RTN1																																																																																																																																																								
RRAGB	LGALS9	NUDT1	LGALS9C	LGALS3	LGALS8	TGOLN2	FPR2	CD164L2	TPCN2	BLVRA	CDH13																																																																																																																																																										
AFF4	ELL2	CDK9	EAF2	DENND2D	RSBN1	CCNT1	PIP4K2A	ELL3	MDK	EAF1	FAM9A	CAMKV	ARRB2	ELL	PBX2	EPB41L5	HEXIM1	PES1	CCNT2																																																																																																																																																		
NRSN2	ZDHHC17	CD1B	KIAA1467	FITM2	MANSC1																																																																																																																																																																
ZNF816	ZNF813	DCAF5	NKTR	ZC3H18	CENPB	VPRBP	LRP4	TOPORS	TRIM37	TRIM39	SMARCAD1	SORL1	KIAA1704																																																																																																																																																								
RABEP1	GGA2	RABGEF1	SYNC	EXOC1	C15orf27	HERC2	KIAA1984	NEFL																																																																																																																																																													
CCNY	HOXB5	GJB7	GPR141	TMEM185A	KIFAP3	SDC1	CCNL2	CCNYL1	CDK16																																																																																																																																																												
PDPK1	HSPA8	WDR5	SDC2	SCRN2	FAM199X	SERPINA4	TBL2	CPA4																																																																																																																																																													
HPS1	FUZ	ZBTB10	SALL1	SALL2	AMBRA1																																																																																																																																																																
INO80C	UCHL5	RUVBL2	BCL7C	WBP2NL	BCL7A	RUVBL1																																																																																																																																																															
BAX	BCL2L15	MCL1	BCL2L1	BCL2L12	BCL2L2																																																																																																																																																																
VASN	STK11IP	XPO4	CNPY3	FBXO2	NCSTN	SLC39A11	CARM1	THADA	XPO7	JAG2	TUBA4A	TUBB8	TMX4	AP3B1	ATR	DIAPH3	LRRC40	AP3M1	NOTCH2	MON2	RQCD1	UFSP2	NUP160	LGALS1	TNPO2	GLMN	TNPO3	NUP85	SPAG9	TAF12	ABCD1	CHPT1	ARFGEF2	STAT3	LTN1	NUP98	CNOT6L	KIAA1524	RNF6	SAAL1																																																																																																																													
PIK3C2A	CRYL1	NCAPH2	STAMBPL1	CLINT1	STAMBP	C6orf141	FAM136A	QPRT	PICALM	HAVCR2	CCNJL	CDC16																																																																																																																																																									
ALDH16A1	LANCL1	PCMT1	FAM117B	ERP29	TLR1	ADD2																																																																																																																																																															
EHD4	NTRK3	TNFRSF13B	C19orf54	VWA5A	OLFM3	TRIM11	IQCF1	PCDHB16	C12orf59	ZFYVE20	TPCN2	EXOC8																																																																																																																																																									
SUN1	ZACN	CSGALNACT2	ZNRF4	LRRTM1	ZNF507	SCARA3	CAPN6	C2orf60	TRIP6	MPPE1	DPEP1	FBXO28	KCNS3																																																																																																																																																								
RPS9	H2AFX	RRS1	RPL30	EBNA1BP2																																																																																																																																																																	
AMMECR1L	FGL1	FNTA	MACF1	MAPK14	PGGT1B																																																																																																																																																																
ZRSR1	ZCRB1	ZRSR2	JMJD6	RBM17																																																																																																																																																																	
MRPL10	MRPL12	MRPL11	MRPL43	FGF8	HNRNPA1	MRPL18	MRPL9	MRPL47	ICT1	MRPL13	RPL36AL	MRPL24	MRP63	PREPL	C4BPB	MRPL32	MRPL40	MRPL14	MRPL33	ZZEF1	MRPL22	MRPL1	MRPL45	MRPL50	MRPL4	MRPL17	MRPL55	MRPL48	MRPL35	MRPL34	MRPL2	MRPL27	MRPL42	MRPS18A	MRPL44	MRPL28	MRPL46	MRPL41	RPS8	MRPS30	MRPL16	MRPL20	MRPL53	MRPL39	MRPL30	MRPL21	MRPL3	MRPL19	MRPL49	C7orf30	MRPL51	MRPL38	GADD45GIP1	MRPL15	UQCC																																																																																																														
HCFC1	DDAH2	HCFC1R1	THAP11	CREB3	THAP2	FOXRED1	NFE2L3	CAMK2D	HCFC2																																																																																																																																																												
