rnaseq_profile_id,donor_id,organism,donor_age,genotype_driver,genotype_reporter,cell_reporter,cell_prep_sample_id,sampling_region,sample_id,sample_type,facs_well,facs_container,rna_amplification,rna_amplification_set,amplified_quantity_ng,library_prep,library_prep_set,library_prep_avg_size_bp,library_prep_quantification_fmol,tube_sent_for_sequencing,batch_sent_for_sequencing,rnaseq_profile_total_reads,rnaseq_profile_percent_reads_aligned_to_mrna,rnaseq_profile_percent_reads_aligned_to_ncrna,rnaseq_profile_percent_reads_aligned_to_genome_only,rnaseq_profile_percent_reads_aligned_to_synthetic_constructs,rnaseq_profile_percent_reads_aligned_to_ecoli,rnaseq_profile_percent_reads_not_aligned,fpkm>0_gene_count,fpkm>1_gene_count,fpkm>4_gene_count,fpkm>8_gene_count,fpkm>16_gene_count,fpkm>32_gene_count,fpkm>64_gene_count
517341127,509452657,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,510210628,Mouse ALM - L5,527153132,cell,F2S4_160323_002_A01,F2S4_160323_002,A8S4_160329_01_A08,A8S4_160329_01,13.30449153,L8S4_160405_01_A08,L8S4_160405_01,458,273.2054624,LS-15047,RSC-017,1951142,76.2,2.58,7.42,0.0683,0.0448,13.6869,10885,9464,7906,6396,4672,2963,1696
517341145,509452657,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,510210628,Mouse ALM - L5,527153120,cell,F2S4_160323_001_H01,F2S4_160323_001,A8S4_160329_01_H06,A8S4_160329_01,8.707118644,L8S4_160405_01_H06,L8S4_160405_01,440,238.4817298,LS-15047,RSC-017,2855122,74.5,2.97,7.7,0.081,0.0998,14.6492,10505,8754,7429,6294,4552,3010,1718
517341147,509452657,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,510210628,Mouse ALM - L5,527153116,cell,F2S4_160323_001_G01,F2S4_160323_001,A8S4_160329_01_G06,A8S4_160329_01,4.605,L8S4_160405_01_G06,L8S4_160405_01,389,167.8316364,LS-15047,RSC-017,2681041,62.3,2.45,11.7,0.0639,0.37,23.1161,7948,6508,5460,4749,3884,2799,1673
517341149,509452657,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,510210628,Mouse ALM - L5,527153112,cell,F2S4_160323_001_F01,F2S4_160323_001,A8S4_160329_01_F06,A8S4_160329_01,8.002923729,L8S4_160405_01_F06,L8S4_160405_01,409,199.8109992,LS-15047,RSC-017,3143209,69.4,3.25,9.88,0.0989,0.172,17.1991,9907,8018,6699,5786,4465,2995,1838
517341151,509452657,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,510210628,Mouse ALM - L5,527153108,cell,F2S4_160323_001_E01,F2S4_160323_001,A8S4_160329_01_E06,A8S4_160329_01,11.01194915,L8S4_160405_01_E06,L8S4_160405_01,408,239.1854519,LS-15047,RSC-017,2946200,68.4,2.78,8.51,0.055,0.0968,20.1582,10815,8900,7404,6159,4428,2926,1783
517341153,509452657,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,510210628,Mouse ALM - L5,527153104,cell,F2S4_160323_001_D01,F2S4_160323_001,A8S4_160329_01_D06,A8S4_160329_01,5.186313559,L8S4_160405_01_D06,L8S4_160405_01,388,198.8721464,LS-15047,RSC-017,2585161,64.8,3.39,12,0.0784,0.244,19.4876,9100,7362,6132,5393,4380,2926,1844
517341155,509452657,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,510210625,Mouse ALM - L2/3,527153100,cell,F2S4_160323_001_C01,F2S4_160323_001,A8S4_160329_01_C06,A8S4_160329_01,9.300677966,L8S4_160405_01_C06,L8S4_160405_01,416,220.8644294,LS-15047,RSC-017,2679698,66.8,3.16,9.72,0.0584,0.11,20.1516,10471,8614,7043,5839,4279,2863,1725
517341157,509452657,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,510210625,Mouse ALM - L2/3,527153096,cell,F2S4_160323_001_B01,F2S4_160323_001,A8S4_160329_01_B06,A8S4_160329_01,5.671525424,L8S4_160405_01_B06,L8S4_160405_01,399,192.0922231,LS-15047,RSC-017,2453853,67.1,2.3,8.01,0.044,0.21,22.336,8809,7389,6232,5388,4242,2912,1729
517341159,509452657,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,510210625,Mouse ALM - L2/3,527153092,cell,F2S4_160323_001_A01,F2S4_160323_001,A8S4_160329_01_A06,A8S4_160329_01,15.97902542,L8S4_160405_01_A06,L8S4_160405_01,422,199.7797997,LS-15047,RSC-017,2601932,71.2,2.86,8.51,0.0562,0.0638,17.31,11320,9355,7480,5908,4293,2819,1711
517341161,508279199,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,509517051,Mouse ALM - L6,527153088,cell,F2S4_160316_003_H01,F2S4_160316_003,A8S4_160329_01_H05,A8S4_160329_01,1.784661017,L8S4_160405_01_H05,L8S4_160405_01,375,145.2894225,LS-15047,RSC-017,3049936,49.7,11.5,13,0.117,0.949,24.734,5417,3880,3181,2870,2501,2095,1586
517341163,508279199,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,509517051,Mouse ALM - L6,527153084,cell,F2S4_160316_003_G01,F2S4_160316_003,A8S4_160329_01_G05,A8S4_160329_01,17.17508475,L8S4_160405_01_G05,L8S4_160405_01,406,236.1677116,LS-15047,RSC-017,3167311,65.6,3.97,11.4,0.00714,0.0658,18.95706,12171,9906,7799,6080,4215,2749,1718
517341165,508279199,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,509517051,Mouse ALM - L6,527153080,cell,F2S4_160316_003_F01,F2S4_160316_003,A8S4_160329_01_F05,A8S4_160329_01,1.833262712,L8S4_160405_01_F05,L8S4_160405_01,363,126.3118476,LS-15047,RSC-017,2831065,37.4,9.1,25.4,0.112,1.5,26.488,5168,3648,2873,2554,2243,1885,1527
517341167,508279199,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,509517051,Mouse ALM - L6,527153076,cell,F2S4_160316_003_E01,F2S4_160316_003,A8S4_160329_01_E05,A8S4_160329_01,1.894576271,L8S4_160405_01_E05,L8S4_160405_01,379,113.5902385,LS-15047,RSC-017,2618289,26.8,10.5,26.5,0.116,1.15,34.934,4840,3514,2636,2335,2017,1707,1342
517341169,508279199,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,509517051,Mouse ALM - L6,527153072,cell,F2S4_160316_003_D01,F2S4_160316_003,A8S4_160329_01_D05,A8S4_160329_01,1.565508475,L8S4_160405_01_D05,L8S4_160405_01,357,107.8532271,LS-15047,RSC-017,2241086,45.3,3.37,16.6,0.182,1.9,32.648,4437,3223,2592,2349,2066,1759,1411
517341171,508279199,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,509517051,Mouse ALM - L6,527153068,cell,F2S4_160316_003_C01,F2S4_160316_003,A8S4_160329_01_C05,A8S4_160329_01,1.18470339,L8S4_160405_01_C05,L8S4_160405_01,350,81.12807318,LS-15047,RSC-017,1591871,55.1,3.46,7.41,0.442,3.03,30.558,9210,6755,4008,2954,2213,1696,1326
517341173,508279199,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,509517051,Mouse ALM - L6,527153064,cell,F2S4_160316_003_B01,F2S4_160316_003,A8S4_160329_01_B05,A8S4_160329_01,2.925508475,L8S4_160405_01_B05,L8S4_160405_01,415,210.3360957,LS-15047,RSC-017,2506912,67.6,3.48,11.6,0.323,0.396,16.601,7201,5833,5108,4721,4236,3528,2103
517341177,508279199,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,509517047,Mouse ALM - L6,527153056,cell,F2S4_160316_002_H01,F2S4_160316_002,A8S4_160329_01_H04,A8S4_160329_01,6.176186441,L8S4_160405_01_H04,L8S4_160405_01,384,218.9274451,LS-15047,RSC-017,2573326,57.7,4.16,16.3,0.0445,0.227,21.5685,9946,8226,6709,5713,4411,2881,1753
517341179,508279195,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,508410631,Mouse ALM - L6,527153052,cell,F2S4_160316_002_G01,F2S4_160316_002,A8S4_160329_01_G04,A8S4_160329_01,7.468050847,L8S4_160405_01_G04,L8S4_160405_01,380,208.4712317,LS-15047,RSC-017,2883871,63.2,4.14,11.7,0.0594,0.228,20.6726,10115,8268,6798,5800,4469,2827,1708
517341181,508279195,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,508410631,Mouse ALM - L6,527153048,cell,F2S4_160316_002_F01,F2S4_160316_002,A8S4_160329_01_F04,A8S4_160329_01,6.818559322,L8S4_160405_01_F04,L8S4_160405_01,388,177.4356702,LS-15047,RSC-017,2889817,62.6,4.6,10.9,0.0922,0.243,21.5648,9777,7930,6576,5597,4372,2845,1768
517341183,508279195,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,508410600,Mouse ALM - L6,527153044,cell,F2S4_160316_002_E01,F2S4_160316_002,A8S4_160329_01_E04,A8S4_160329_01,11.94631356,L8S4_160405_01_E04,L8S4_160405_01,411,240.9352442,LS-15047,RSC-017,2065282,75.5,2.43,6.87,0.148,0.0847,14.9673,10611,9125,7669,6292,4565,2968,1707
517341185,508279195,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,508410600,Mouse ALM - L6,527153040,cell,F2S4_160316_002_D01,F2S4_160316_002,A8S4_160329_01_D04,A8S4_160329_01,8.195084746,L8S4_160405_01_D04,L8S4_160405_01,393,211.9564869,LS-15047,RSC-017,2625543,67.9,3.63,9.68,0.111,0.168,18.511,10422,8588,7097,5974,4446,2868,1765
517341187,508279195,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,508410600,Mouse ALM - L6,527153036,cell,F2S4_160316_002_C01,F2S4_160316_002,A8S4_160329_01_C04,A8S4_160329_01,7.376440678,L8S4_160405_01_C04,L8S4_160405_01,401,225.3477227,LS-15047,RSC-017,2485378,67.3,4,9.99,0.1,0.137,18.473,10119,8414,6998,5924,4505,2948,1782
517341189,508279195,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,508410600,Mouse ALM - L6,527153032,cell,F2S4_160316_002_B01,F2S4_160316_002,A8S4_160329_01_B04,A8S4_160329_01,7.796779661,L8S4_160405_01_B04,L8S4_160405_01,400,190.4410735,LS-15047,RSC-017,2555345,60.4,4.23,13.3,0.0555,0.194,21.8205,10140,8361,6850,5795,4462,2847,1721
517341191,508279195,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,508410600,Mouse ALM - L6,527153028,cell,F2S4_160316_002_A01,F2S4_160316_002,A8S4_160329_01_A04,A8S4_160329_01,5.468983051,L8S4_160405_01_A04,L8S4_160405_01,404,190.3842861,LS-15047,RSC-017,2440964,60.7,4.47,13.6,0.0593,0.203,20.9677,9347,7764,6396,5464,4287,2817,1711
517341193,508279199,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,509517047,Mouse ALM - L6,527153024,cell,F2S4_160316_001_H01,F2S4_160316_001,A8S4_160329_01_H03,A8S4_160329_01,1.698516949,L8S4_160405_01_H03,L8S4_160405_01,386,128.0877007,LS-15047,RSC-017,2743958,54.7,6.55,12,0.138,1.08,25.532,4994,3762,3160,2896,2604,2212,1759
517341195,508279199,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,509517047,Mouse ALM - L6,527153020,cell,F2S4_160316_001_G01,F2S4_160316_001,A8S4_160329_01_G03,A8S4_160329_01,1.085762712,L8S4_160405_01_G03,L8S4_160405_01,347,45.94152608,LS-15047,RSC-017,958075,32.8,1.25,1.69,4.22,6.68,53.36,1213,980,759,688,622,578,529
517341197,508279199,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,509517047,Mouse ALM - L6,527153016,cell,F2S4_160316_001_F01,F2S4_160316_001,A8S4_160329_01_F03,A8S4_160329_01,1.913940678,L8S4_160405_01_F03,L8S4_160405_01,362,129.0486039,LS-15047,RSC-017,2590590,38.6,9.85,24,0.347,1.49,25.713,4889,3604,2920,2572,2261,1915,1528
517341199,508279199,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,509517047,Mouse ALM - L6,527153012,cell,F2S4_160316_001_E01,F2S4_160316_001,A8S4_160329_01_E03,A8S4_160329_01,1.836864407,L8S4_160405_01_E03,L8S4_160405_01,394,115.3014195,LS-15047,RSC-017,2323285,62.3,2.45,7.97,0.25,1.45,25.58,4121,3045,2654,2457,2283,2070,1785
517341201,508279199,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,509517047,Mouse ALM - L6,527153008,cell,F2S4_160316_001_D01,F2S4_160316_001,A8S4_160329_01_D03,A8S4_160329_01,7.489491525,L8S4_160405_01_D03,L8S4_160405_01,388,189.7504391,LS-15047,RSC-017,2653319,66.6,3.9,10.9,0.0144,0.18,18.4056,9972,8179,6801,5814,4514,2882,1733
517341203,508279199,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,509517047,Mouse ALM - L6,527153004,cell,F2S4_160316_001_C01,F2S4_160316_001,A8S4_160329_01_C03,A8S4_160329_01,1.710550847,L8S4_160405_01_C03,L8S4_160405_01,375,128.3034496,LS-15047,RSC-017,2515180,39.5,8.8,21.9,0.18,1.02,28.6,5050,3811,3026,2722,2411,2034,1599
517341205,508279199,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,509517047,Mouse ALM - L6,527153000,cell,F2S4_160316_001_B01,F2S4_160316_001,A8S4_160329_01_B03,A8S4_160329_01,1.302330508,L8S4_160405_01_B03,L8S4_160405_01,392,106.0202769,LS-15047,RSC-017,1998882,59.9,3.44,12.9,0.222,1.87,21.668,3711,2718,2291,2132,1942,1696,1448
517341207,508279199,Mus musculus,P53,Ntsr1-Cre,Ai14,cre reporter positive,509517047,Mouse ALM - L6,527152996,cell,F2S4_160316_001_A01,F2S4_160316_001,A8S4_160329_01_A03,A8S4_160329_01,3.458813559,L8S4_160405_01_A03,L8S4_160405_01,420,176.6561845,LS-15047,RSC-017,2285080,59.4,1.71,7.61,0.335,0.337,30.608,5812,4738,4134,3844,3479,2909,1657
517341209,508220883,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,508399835,Mouse ALM - L6,527152992,cell,F2S4_160315_002_H01,F2S4_160315_002,A8S4_160329_01_H02,A8S4_160329_01,4.685381356,L8S4_160405_01_H02,L8S4_160405_01,448,162.4001662,LS-15047,RSC-017,2501445,59.9,3.93,14.9,0.068,0.202,21,9284,7634,6377,5556,4520,3055,1795
517341211,508220883,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,508399835,Mouse ALM - L6,527152988,cell,F2S4_160315_002_G01,F2S4_160315_002,A8S4_160329_01_G02,A8S4_160329_01,5.815042373,L8S4_160405_01_G02,L8S4_160405_01,400,224.3634577,LS-15047,RSC-017,2444166,63.4,3.6,12.3,0.0689,0.199,20.4321,9601,7951,6603,5707,4441,2915,1769
517341213,508220883,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,508399835,Mouse ALM - L6,527152984,cell,F2S4_160315_002_F01,F2S4_160315_002,A8S4_160329_01_F02,A8S4_160329_01,4.65690678,L8S4_160405_01_F02,L8S4_160405_01,392,190.1168014,LS-15047,RSC-017,3149148,64,3.86,10.7,0.059,0.301,21.08,8903,7084,5907,5153,4186,2874,1744
517341215,508220883,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,508399828,Mouse ALM - L5,527152980,cell,F2S4_160315_002_E01,F2S4_160315_002,A8S4_160329_01_E02,A8S4_160329_01,6.751652542,L8S4_160405_01_E02,L8S4_160405_01,405,213.4071321,LS-15047,RSC-017,3037749,70.4,2.96,9.13,0.0752,0.21,17.2248,9498,7612,6364,5544,4435,2875,1785
517341217,508220883,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,508399816,Mouse ALM - L2/3,527152976,cell,F2S4_160315_002_D01,F2S4_160315_002,A8S4_160329_01_D02,A8S4_160329_01,4.409491525,L8S4_160405_01_D02,L8S4_160405_01,383,175.3688792,LS-15047,RSC-017,2683965,58.7,3.59,11,0.091,0.324,26.295,8445,6819,5704,4989,4140,3009,1809
517341219,508220883,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,508399816,Mouse ALM - L2/3,527152968,cell,F2S4_160315_002_C01,F2S4_160315_002,A8S4_160329_01_C02,A8S4_160329_01,4.781101695,L8S4_160405_01_C02,L8S4_160405_01,414,194.3692807,LS-15047,RSC-017,2437356,73.6,2.34,5.52,0.131,0.234,18.175,8512,7052,5969,5195,4228,2901,1767
517341221,508220883,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,508399816,Mouse ALM - L2/3,527152961,cell,F2S4_160315_002_B01,F2S4_160315_002,A8S4_160329_01_B02,A8S4_160329_01,6.910847458,L8S4_160405_01_B02,L8S4_160405_01,428,220.7046216,LS-15047,RSC-017,2261248,61.9,3.7,13.2,0.0609,0.162,20.9771,9986,8265,6802,5772,4434,2844,1783
517341223,508220883,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,508399808,Mouse ALM - L6,527152956,cell,F2S4_160315_002_A01,F2S4_160315_002,A8S4_160329_01_A02,A8S4_160329_01,3.89559322,L8S4_160405_01_A02,L8S4_160405_01,400,201.8035663,LS-15047,RSC-017,2146212,52.8,4.22,18.7,0.072,0.34,23.868,8566,7091,5773,4997,4090,2974,1762
517341225,508220883,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,508399803,Mouse ALM - L5,527152952,cell,F2S4_160315_001_H01,F2S4_160315_001,A8S4_160329_01_H01,A8S4_160329_01,3.837923729,L8S4_160405_01_H01,L8S4_160405_01,467,129.3064376,LS-15047,RSC-017,2297286,58.1,4.26,14.5,0.0605,0.258,22.8215,8662,7114,5902,5205,4306,3118,1829
517341227,508220883,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,508399803,Mouse ALM - L5,527152948,cell,F2S4_160315_001_G01,F2S4_160315_001,A8S4_160329_01_G01,A8S4_160329_01,4.789661017,L8S4_160405_01_G01,L8S4_160405_01,421,162.4498356,LS-15047,RSC-017,2466744,53.9,4.62,17.3,0.0421,0.246,23.8919,9073,7405,6135,5315,4319,3041,1772
517341229,508220883,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,508399803,Mouse ALM - L5,527152944,cell,F2S4_160315_001_F01,F2S4_160315_001,A8S4_160329_01_F01,A8S4_160329_01,4.971059322,L8S4_160405_01_F01,L8S4_160405_01,379,201.9689728,LS-15047,RSC-017,2492275,59.8,4.16,13.2,0.0587,0.279,22.5023,9026,7274,6002,5231,4223,2957,1792
517341231,508220883,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,508399803,Mouse ALM - L5,527152940,cell,F2S4_160315_001_E01,F2S4_160315_001,A8S4_160329_01_E01,A8S4_160329_01,4.823050847,L8S4_160405_01_E01,L8S4_160405_01,385,214.5451947,LS-15047,RSC-017,2318832,59.7,4.09,13.5,0.0492,0.29,22.3708,9200,7609,6280,5448,4301,2949,1745
517341233,508220883,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,508399803,Mouse ALM - L5,527152936,cell,F2S4_160315_001_D01,F2S4_160315_001,A8S4_160329_01_D01,A8S4_160329_01,4.520254237,L8S4_160405_01_D01,L8S4_160405_01,375,215.8598818,LS-15047,RSC-017,2354046,55,4.47,17,0.0748,0.276,23.1792,9113,7424,6088,5259,4245,2954,1704
517341235,508220883,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,508399803,Mouse ALM - L5,527152932,cell,F2S4_160315_001_C01,F2S4_160315_001,A8S4_160329_01_C01,A8S4_160329_01,3.678008475,L8S4_160405_01_C01,L8S4_160405_01,384,218.0516843,LS-15047,RSC-017,2215059,61.5,4.17,12.4,0.118,0.379,21.433,8079,6606,5538,4915,4114,3098,1856
517341237,508220883,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,508399803,Mouse ALM - L5,527152928,cell,F2S4_160315_001_B01,F2S4_160315_001,A8S4_160329_01_B01,A8S4_160329_01,4.338389831,L8S4_160405_01_B01,L8S4_160405_01,405,179.6357354,LS-15047,RSC-017,2492836,56.1,4.12,16.9,0.0764,0.352,22.4516,8516,6925,5750,5073,4136,3055,1768
517341239,508220883,Mus musculus,P53,Pvalb-IRES-Cre,Ai14,cre reporter positive,508399758,Mouse ALM - L2/3,527152924,cell,F2S4_160315_001_A01,F2S4_160315_001,A8S4_160329_01_A01,A8S4_160329_01,4.903728814,L8S4_160405_01_A01,L8S4_160405_01,381,248.5908708,LS-15047,RSC-017,2357086,55.6,4.03,14.6,0.0724,0.272,25.4256,9567,7812,6431,5487,4279,2856,1718
521821651,512322336,Mus musculus,P53,Vip-IRES-Cre,Ai14,cre reporter positive,512451686,Mouse ALM - L6,521591885,cell,F2S4_160407_002_H01,F2S4_160407_002,A8S4_160413_02_H09,A8S4_160413_02,5.309081633,L8S4_160421_04_H09,L8S4_160421_04,414,224.8257723,LS-15072,RSC-020,3020333,67.8,3.02,8.36,0.171,0.243,20.406,9781,7967,6849,5997,4671,3044,1804
521821653,512322336,Mus musculus,P53,Vip-IRES-Cre,Ai14,cre reporter positive,512451686,Mouse ALM - L6,521591877,cell,F2S4_160407_002_G01,F2S4_160407_002,A8S4_160413_02_G09,A8S4_160413_02,3.027157434,L8S4_160421_04_G09,L8S4_160421_04,398,198.5683165,LS-15072,RSC-020,3417068,79.4,2.54,2.59,0.306,0.47,14.694,7967,6544,5869,5332,4585,3217,1957
521821655,512322336,Mus musculus,P53,Vip-IRES-Cre,Ai14,cre reporter positive,512451806,Mouse ALM - L6,521591869,cell,F2S4_160407_002_F01,F2S4_160407_002,A8S4_160413_02_F09,A8S4_160413_02,5.279081633,L8S4_160421_04_F09,L8S4_160421_04,425,123.4999122,LS-15072,RSC-020,3162517,67.7,3.26,10.4,0.2,0.263,18.177,9998,8068,6885,6045,4692,3017,1812
521821657,512322336,Mus musculus,P53,Vip-IRES-Cre,Ai14,cre reporter positive,512451806,Mouse ALM - L6,521591861,cell,F2S4_160407_002_E01,F2S4_160407_002,A8S4_160413_02_E09,A8S4_160413_02,5.89180758,L8S4_160421_04_E09,L8S4_160421_04,443,182.9693927,LS-15072,RSC-020,2400154,75.1,2.96,6.12,0.18,0.219,15.421,9706,8108,6942,6075,4614,3045,1829
521821659,512322336,Mus musculus,P53,Vip-IRES-Cre,Ai14,cre reporter positive,512451806,Mouse ALM - L6,521591853,cell,F2S4_160407_002_D01,F2S4_160407_002,A8S4_160413_02_D09,A8S4_160413_02,4.313221574,L8S4_160421_04_D09,L8S4_160421_04,457,137.8917428,LS-15072,RSC-020,2795892,73.1,3.14,7.38,0.157,0.269,15.954,9068,7399,6417,5763,4654,3072,1830
521821661,512322336,Mus musculus,P53,Vip-IRES-Cre,Ai14,cre reporter positive,512451806,Mouse ALM - L6,521591845,cell,F2S4_160407_002_C01,F2S4_160407_002,A8S4_160413_02_C09,A8S4_160413_02,4.589037901,L8S4_160421_04_C09,L8S4_160421_04,458,156.894764,LS-15072,RSC-020,2764870,71.9,2.79,8.69,0.132,0.243,16.245,9509,7889,6821,6060,4832,3135,1831
521821664,512322336,Mus musculus,P53,Vip-IRES-Cre,Ai14,cre reporter positive,512451761,Mouse ALM - L6,521591837,cell,F2S4_160407_002_B01,F2S4_160407_002,A8S4_160413_02_B09,A8S4_160413_02,5.982857143,L8S4_160421_04_B09,L8S4_160421_04,471,130.3550286,LS-15072,RSC-020,3042541,72.5,3.26,7.84,0.13,0.18,16.09,9854,8061,6915,6036,4564,2987,1762
521821666,512322336,Mus musculus,P53,Vip-IRES-Cre,Ai14,cre reporter positive,512451761,Mouse ALM - L6,521591829,cell,F2S4_160407_002_A01,F2S4_160407_002,A8S4_160413_02_A09,A8S4_160413_02,5.445306122,L8S4_160421_04_A09,L8S4_160421_04,486,107.3445902,LS-15072,RSC-020,3177118,74.9,3.05,6.68,0.224,0.199,14.947,9769,8078,7031,6178,4823,3070,1821
521821668,512322336,Mus musculus,P53,Vip-IRES-Cre,Ai14,cre reporter positive,512451686,Mouse ALM - L6,521591821,cell,F2S4_160407_001_H01,F2S4_160407_001,A8S4_160413_02_H08,A8S4_160413_02,5.54409621,L8S4_160421_04_H08,L8S4_160421_04,412,177.3698805,LS-15072,RSC-020,2478430,68.7,2.89,9.92,0.217,0.277,17.996,9752,8026,6805,5951,4678,3051,1803
521821671,512322336,Mus musculus,P53,Vip-IRES-Cre,Ai14,cre reporter positive,512451686,Mouse ALM - L6,521591813,cell,F2S4_160407_001_G01,F2S4_160407_001,A8S4_160413_02_G08,A8S4_160413_02,4.988090379,L8S4_160421_04_G08,L8S4_160421_04,450,133.5580582,LS-15072,RSC-020,2694753,68.6,3.76,10.1,0.217,0.276,17.047,9472,7833,6718,6019,4843,3100,1830
521821673,512322336,Mus musculus,P53,Vip-IRES-Cre,Ai14,cre reporter positive,512451686,Mouse ALM - L6,521591805,cell,F2S4_160407_001_F01,F2S4_160407_001,A8S4_160413_02_F08,A8S4_160413_02,5.572478134,L8S4_160421_04_F08,L8S4_160421_04,452,110.0507319,LS-15072,RSC-020,2659338,69.1,3.48,10.4,0.137,0.196,16.687,9534,7910,6725,5872,4659,2996,1804
521821675,512322336,Mus musculus,P53,Vip-IRES-Cre,Ai14,cre reporter positive,512451686,Mouse ALM - L6,521591797,cell,F2S4_160407_001_E01,F2S4_160407_001,A8S4_160413_02_E08,A8S4_160413_02,4.355728863,L8S4_160421_04_E08,L8S4_160421_04,480,94.69965513,LS-15072,RSC-020,2700478,68,3.16,10.7,0.126,0.221,17.793,8985,7397,6339,5649,4654,3091,1893
521821677,512322336,Mus musculus,P53,Vip-IRES-Cre,Ai14,cre reporter positive,512451686,Mouse ALM - L6,521591789,cell,F2S4_160407_001_D01,F2S4_160407_001,A8S4_160413_02_D08,A8S4_160413_02,7.39451895,L8S4_160421_04_D08,L8S4_160421_04,478,105.1802229,LS-15072,RSC-020,2540267,68.8,3.61,9.5,0.0993,0.126,17.8647,10149,8485,7105,6056,4491,2946,1803
521821681,512322336,Mus musculus,P53,Vip-IRES-Cre,Ai14,cre reporter positive,512451686,Mouse ALM - L6,521591781,cell,F2S4_160407_001_C01,F2S4_160407_001,A8S4_160413_02_C08,A8S4_160413_02,5.28196793,L8S4_160421_04_C08,L8S4_160421_04,475,102.0501321,LS-15072,RSC-020,2778356,68.7,3.14,10.1,0.152,0.181,17.727,9358,7673,6561,5778,4603,3007,1823
521821684,512322336,Mus musculus,P53,Vip-IRES-Cre,Ai14,cre reporter positive,512451686,Mouse ALM - L6,521591773,cell,F2S4_160407_001_B01,F2S4_160407_001,A8S4_160413_02_B08,A8S4_160413_02,5.579387755,L8S4_160421_04_B08,L8S4_160421_04,479,82.28013472,LS-15072,RSC-020,3259439,69.3,2.91,9.97,0.152,0.188,17.48,9607,7862,6689,5869,4587,2977,1765
521821686,512322336,Mus musculus,P53,Vip-IRES-Cre,Ai14,cre reporter positive,512451686,Mouse ALM - L6,521591765,cell,F2S4_160407_001_A01,F2S4_160407_001,A8S4_160413_02_A08,A8S4_160413_02,5.72483965,L8S4_160421_04_A08,L8S4_160421_04,475,129.9183604,LS-15072,RSC-020,2332038,70.9,3.14,9.7,0.169,0.235,15.856,9765,8190,7043,6180,4754,3121,1822
