rnaseq_profile_id,donor_id,donor_age,genotype_driver,genotype_reporter,cell_reporter,cell_prep_sample_id,sampling_region,slice_index,slice_id,slice_name,cell_id,rnaseq_profile_total_reads,rnaseq_profile_percent_reads_aligned_to_mrna,rnaseq_profile_percent_reads_aligned_to_ncrna,rnaseq_profile_percent_reads_aligned_to_genome_only,subclass,subclass_order,subclass_color,broad_class,broad_class_order,broad_class_color
497122245,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389463,1748302,59.7,3.22,13.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122246,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389464,3529818,53.3,3.22,17.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122247,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389465,2618552,44.2,3.77,19.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122248,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389466,2240408,47.3,3.55,19.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122249,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389467,3010119,50.5,3.39,19.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122250,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389468,3617937,47.1,3.71,19.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122251,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389469,3397195,53.4,3.29,16.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122252,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389470,2118709,54.4,2.41,8.98,Slc17a6_Pcdhgb4,2,#00B7FF,Slc17a6,1,#0000FF
497122253,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389471,1950847,51.8,3.63,17.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122254,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389472,3768848,53.6,3.43,17.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122255,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389473,3230562,52.4,3.26,17.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122256,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389474,1954187,40.5,4.09,23.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122257,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389475,2452702,49.1,3.81,17.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122258,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389476,2639221,55.8,3.56,14.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122259,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389477,2720997,60,3.22,14.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122260,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389530,1596011,53.8,3.26,17.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122261,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389531,1468197,61.4,3.2,11.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122262,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389532,2539164,61,3.24,12.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122263,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389533,3366617,56.3,3.32,15.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122264,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389534,2359521,62.9,3.02,11.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122265,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389535,2324651,47.1,3.16,21.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122266,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389536,2254564,54.8,3.39,17.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122267,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389537,2422707,51.4,3.46,18.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122268,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389538,1464001,49.3,3.52,18.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122269,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389539,1598495,57.9,3.28,14,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122270,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389540,2850444,51.4,3.45,18.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122271,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389541,3073937,53.9,3.32,16.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122272,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389542,2731884,59.4,3.09,15.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122273,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389543,3654387,55.5,3.46,16.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122274,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389544,1856180,38.7,4.11,24.5,Slc17a6_Tcrb,1,#0640FF,Slc17a6,1,#0000FF
497122275,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389545,3184046,60.3,3.37,13.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122276,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440422,Mouse LGN - Core,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389568,1324529,48.8,3.66,18.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122277,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440422,Mouse LGN - Core,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389569,1997447,58.8,2.92,14.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122278,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440422,Mouse LGN - Core,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389570,2596739,35.1,3.69,26.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122279,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440422,Mouse LGN - Core,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389571,3320687,42.6,3.97,23,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122280,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440422,Mouse LGN - Core,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389572,3793623,60.6,3.03,14.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122281,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440422,Mouse LGN - Core,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389573,3202657,48.7,3.48,20.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122283,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440422,Mouse LGN - Core,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389574,3513088,41.6,3.8,24.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122285,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440415,Mouse LGN - Core,10,488440378,Slc17a6-IRES-Cre;Ai14-207722.10.01,501389493,2611007,62.5,2.96,11.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122286,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440415,Mouse LGN - Core,10,488440378,Slc17a6-IRES-Cre;Ai14-207722.10.01,501389494,2779268,62.8,2.73,11.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122287,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440415,Mouse LGN - Core,10,488440378,Slc17a6-IRES-Cre;Ai14-207722.10.01,501389495,3356631,60.7,2.97,11.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122288,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440415,Mouse LGN - Core,10,488440378,Slc17a6-IRES-Cre;Ai14-207722.10.01,501389496,3041011,71.7,2.14,3.04,Slc17a6_Pcdhgb4,2,#00B7FF,Slc17a6,1,#0000FF
497122289,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440415,Mouse LGN - Core,10,488440378,Slc17a6-IRES-Cre;Ai14-207722.10.01,501389497,1674889,28.1,4.48,27.5,Slc17a6_Tcrb,1,#0640FF,Slc17a6,1,#0000FF
497122291,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440415,Mouse LGN - Core,10,488440378,Slc17a6-IRES-Cre;Ai14-207722.10.01,501389498,4618454,54.6,3.32,15.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122292,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440415,Mouse LGN - Core,10,488440378,Slc17a6-IRES-Cre;Ai14-207722.10.01,501389499,1378611,35.3,4.13,22.4,Slc17a6_Tcrb,1,#0640FF,Slc17a6,1,#0000FF
497122293,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440415,Mouse LGN - Core,10,488440378,Slc17a6-IRES-Cre;Ai14-207722.10.01,501389500,2600794,49.2,3.45,21.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122294,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440415,Mouse LGN - Core,10,488440378,Slc17a6-IRES-Cre;Ai14-207722.10.01,501389501,2263306,63.6,2.94,10.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122295,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440415,Mouse LGN - Core,10,488440378,Slc17a6-IRES-Cre;Ai14-207722.10.01,501389502,2402201,58,3.13,14,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122296,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440415,Mouse LGN - Core,10,488440378,Slc17a6-IRES-Cre;Ai14-207722.10.01,501389503,2492297,56.4,3.42,15.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122298,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440415,Mouse LGN - Core,10,488440378,Slc17a6-IRES-Cre;Ai14-207722.10.01,501389504,4912035,61,3.11,13.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122299,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440415,Mouse LGN - Core,10,488440378,Slc17a6-IRES-Cre;Ai14-207722.10.01,501389505,2782926,42.6,3.82,23.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122300,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389575,1479694,54.6,3.1,16.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122301,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389576,1561744,52.2,3.37,16.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122302,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389577,2238816,61,3.02,13.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122303,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389578,2205843,49.3,3.34,19.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122304,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389579,1951162,51.4,3.35,18,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122305,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389580,2524739,58.2,3.06,15,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122306,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389581,2243619,64.3,2.84,11.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122308,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389582,1420809,58.3,3.14,13.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122309,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389583,2029585,46.8,3.69,21.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122310,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389584,2260455,44.9,3.4,23.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122311,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389585,6834035,52.3,3.24,17.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122312,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389586,2929291,46.2,3.75,21.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122313,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389587,2920454,55.9,3.24,15.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122314,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389588,3651195,55.9,3.13,15.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122315,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389589,3573661,59.6,3.07,14.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122316,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389590,2619076,54,3.22,14.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122317,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389591,3336859,51.9,3.03,12.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122318,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389592,2272674,43.8,3.67,23,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122319,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389593,2990182,53.8,3.3,15.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122320,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389594,1816645,50.4,4.35,15.7,Slc17a6_Pcdhgb4,2,#00B7FF,Slc17a6,1,#0000FF
497122321,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389595,3141482,62.6,2.73,9.27,Slc17a6_Pcdhgb4,2,#00B7FF,Slc17a6,1,#0000FF
497122322,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389596,1717401,56,3.14,14.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122323,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440425,Mouse LGN - Shell,12,488440400,Slc17a6-IRES-Cre;Ai14-207722.12.01,501389597,2381020,58.7,2.93,14.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122332,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389478,2963062,65,3.11,10.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122333,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389479,2183133,52.6,3.42,15.8,Slc17a6_Pcdhgb4,2,#00B7FF,Slc17a6,1,#0000FF
497122334,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389480,2261583,62.4,2.32,3.57,Slc17a6_Pcdhgb4,2,#00B7FF,Slc17a6,1,#0000FF
497122335,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389481,508737,38.9,2.9,7.16,Slc17a6_Pcdhgb4,2,#00B7FF,Slc17a6,1,#0000FF
497122336,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389482,394682,39.9,3.24,19.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122337,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389483,2293583,49.9,3.49,17.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122338,486300859,P58,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488441160,Mouse LGN - Core,9,488438975,Slc17a6-IRES-Cre;Ai14-207720.09.01,501389484,2910924,66.2,2.99,10.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122340,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389546,2750271,50.9,3.5,17,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122341,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389547,2711763,59.3,3.41,15.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122342,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389548,3196271,50.8,3.92,19.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122343,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389549,3203094,52,3.43,18.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122344,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389550,3960415,57.5,3.12,17.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122346,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389551,4122418,56.2,3.4,16.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122347,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389552,3842121,51.7,3.7,16.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122348,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389553,2770222,60.2,3.48,13.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122349,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389554,2945203,57.1,3.73,17.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122350,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389555,3028263,54.1,3.54,19,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122352,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389556,3838706,40.1,4.17,26.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122353,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389557,3629943,57.2,3.38,15,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122354,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389558,4193502,42.6,4,23.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122355,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389559,2467121,43.9,3.75,23.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122356,486300863,P59,Slc17a6-IRES-Cre,Ai14,cre reporter positive,488440418,Mouse LGN - Core,11,488440388,Slc17a6-IRES-Cre;Ai14-207722.11.01,501389560,2970501,61.2,3.43,13.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
