Symbol	 Ensemble  Acc 	GeneID
RAB3IP	ENSG00000127328.17	117177.0
RAB44	ENSG00000255587.3	401258.0
RAB4A	ENSG00000168118.7	5867.0
RAB5CP2	ENSG00000251356.1	133789.0
RAB6A	ENSG00000175582.15	5870.0
RAB6C	ENSG00000222014.4	84084.0
RAB7A	ENSG00000075785.8	7879.0
RAB9BP1	ENSG00000232159.2	9366.0
RABEPKP1	ENSG00000225801.1	100421226.0
RABGAP1	ENSG00000011454.12	23637.0
RABGAP1L	ENSG00000152061.17	9910.0
RABGAP1L-IT1	ENSG00000223525.1	106480742.0
RABGEF1	ENSG00000154710.11	27342.0
RABL3	ENSG00000144840.4	285282.0
RABL6	ENSG00000196642.11	55684.0
RAC1	ENSG00000136238.13	5879.0
RAC1P2	ENSG00000249936.2	442775.0
RAC1P3	ENSG00000231404.2	492295.0
RAC1P5	ENSG00000213522.4	402183.0
RAC1P6	ENSG00000226962.1	100422657.0
RAC1P8	ENSG00000234033.1	100874398.0
RAD1	ENSG00000113456.14	5810.0
RAD17	ENSG00000152942.14	5884.0
RAD17P1	ENSG00000232400.1	9207.0
RAD18	ENSG00000070950.5	56852.0
RAD21	ENSG00000164754.8	5885.0
RAD21-AS1	ENSG00000253327.2	644660.0
RAD50	ENSG00000113522.9	10111.0
RAD52	ENSG00000002016.12	5893.0
RAD54L	ENSG00000085999.7	8438.0
RAD54L2	ENSG00000164080.9	23132.0
RAD9A	ENSG00000172613.3	5883.0
RADIL	ENSG00000157927.12	55698.0
RAET1E	ENSG00000164520.7	135250.0
RAET1E-AS1	ENSG00000223701.3	100652739.0
RAET1G	ENSG00000203722.3	353091.0
RAET1K	ENSG00000218358.2	646024.0
RAET1L	ENSG00000155918.3	154064.0
RAET1M	ENSG00000216444.1	353094.0
RAF1	ENSG00000132155.7	5894.0
RAG1	ENSG00000166349.5	5896.0
RAG2	ENSG00000175097.3	5897.0
RAI14	ENSG00000039560.9	26064.0
RALGPS1	ENSG00000136828.14	9649.0
RALGPS2	ENSG00000116191.13	55103.0
RALYL	ENSG00000184672.7	138046.0
RAMP3	ENSG00000122679.4	10268.0
RAN	ENSG00000132341.7	5901.0
RANBP17	ENSG00000204764.8	64901.0
RANBP2	ENSG00000153201.11	5903.0
RANBP20P	ENSG00000259144.2	326627.0
RANBP3L	ENSG00000164188.4	202151.0
RANP1	ENSG00000236603.1	221547.0
RANP5	ENSG00000228054.2	100129428.0
RANP6	ENSG00000213370.3	100128266.0
RANP8	ENSG00000233524.1	100420519.0
RANP9	ENSG00000253393.1	100874193.0
RAP1B	ENSG00000127314.13	5908.0
RAP1GDS1	ENSG00000138698.10	5910.0
RAP2B	ENSG00000181467.2	5912.0
RAPGEF1	ENSG00000107263.14	2889.0
RAPGEF2	ENSG00000109756.4	9693.0
RAPGEF4	ENSG00000091428.13	11069.0
RAPGEF4-AS1	ENSG00000228016.1	91149.0
RAPGEF5	ENSG00000136237.14	9771.0
RAPGEF6	ENSG00000158987.15	51735.0
RAPSN	ENSG00000165917.5	5913.0
RARB	ENSG00000077092.14	5915.0
RARRES2P2	ENSG00000213543.2	644425.0
RARRES3	ENSG00000133321.6	5920.0
RARS	ENSG00000113643.4	5917.0
RARS2	ENSG00000146282.13	57038.0
RASA1	ENSG00000145715.10	5921.0
RASA2	ENSG00000155903.7	5922.0
RASA3-IT1	ENSG00000232487.1	100874321.0
RASA4	ENSG00000105808.13	10156.0
RASA4CP	ENSG00000228903.2	401331.0
RASA4DP	ENSG00000233297.4	100133005.0
RASAL1	ENSG00000111344.7	8437.0
RASAL2	ENSG00000075391.12	9462.0
RASAL2-AS1	ENSG00000224687.1	100302401.0
RASEF	ENSG00000165105.9	158158.0
RASGEF1A	ENSG00000198915.7	221002.0
RASGEF1B	ENSG00000138670.12	153020.0
RASGEF1C	ENSG00000146090.11	255426.0
RASGRP2	ENSG00000068831.14	10235.0
RASGRP3	ENSG00000152689.13	25780.0
RASL11A	ENSG00000122035.6	387496.0
RASSF10	ENSG00000189431.5	644943.0
RASSF3	ENSG00000153179.7	283349.0
RASSF4	ENSG00000107551.16	83937.0
RASSF5	ENSG00000136653.15	83593.0
RASSF6	ENSG00000169435.9	166824.0
RASSF7	ENSG00000099849.10	8045.0
RASSF8-AS1	ENSG00000246695.3	100506451.0
RASSF9	ENSG00000198774.3	9182.0
RB1CC1	ENSG00000023287.8	9821.0
RBAK	ENSG00000146587.13	57786.0
RBBP4	ENSG00000162521.14	5928.0
RBBP4P2	ENSG00000242457.1	100420527.0
RBBP4P4	ENSG00000214561.3	727842.0
RBBP4P5	ENSG00000256737.1	100288451.0
RBBP4P6	ENSG00000248674.1	100820741.0
RBKS	ENSG00000171174.9	64080.0
RBM12B	ENSG00000183808.7	389677.0
RBM15B	ENSG00000179837.6	29890.0
RBM18	ENSG00000119446.9	92400.0
RBM19	ENSG00000122965.6	9904.0
RBM20	ENSG00000203867.7	282996.0
RBM22P2	ENSG00000213411.2	100271871.0
RBM22P3	ENSG00000226485.1	100128867.0
RBM26	ENSG00000139746.11	64062.0
RBM26-AS1	ENSG00000227354.2	100505538.0
RBM27	ENSG00000091009.6	54439.0
RBM28	ENSG00000106344.4	55131.0
RBM34	ENSG00000188739.10	23029.0
RBM43	ENSG00000184898.6	375287.0
RBM44	ENSG00000177483.7	375316.0
RBM45	ENSG00000155636.10	129831.0
RBM47	ENSG00000163694.10	54502.0
RBM48	ENSG00000127993.10	84060.0
RBM48P1	ENSG00000223620.3	132817.0
RBM7	ENSG00000076053.6	10179.0
RBM8A	ENSG00000131795.8	9939.0
RBMS1	ENSG00000153250.13	5937.0
RBMS2	ENSG00000076067.7	5939.0
RBMS2P1	ENSG00000213250.5	643427.0
RBMS3	ENSG00000144642.16	27303.0
RBMS3-AS1	ENSG00000235593.1	100873977.0
RBMS3-AS2	ENSG00000203506.3	100873978.0
RBMX2P3	ENSG00000223575.2	100421047.0
RBMX2P4	ENSG00000230879.1	100862677.0
RBMXL2	ENSG00000170748.5	27288.0
RBMXP2	ENSG00000215210.3	441391.0
RBMXP4	ENSG00000249465.1	100132580.0
RBP1	ENSG00000114115.5	5947.0
RBP2	ENSG00000114113.2	5948.0
RBP3	ENSG00000107618.4	5949.0
RBP4	ENSG00000138207.8	5950.0
RBP5	ENSG00000139194.3	83758.0
RBP7	ENSG00000162444.11	116362.0
RBPJ	ENSG00000168214.16	3516.0
RBPJP5	ENSG00000232239.2	100288841.0
RBPMS	ENSG00000157110.11	11030.0
RBPMS-AS1	ENSG00000254109.1	100128750.0
RC3H1	ENSG00000135870.7	149041.0
RC3H1-IT1	ENSG00000236535.1	106481790.0
RC3H2	ENSG00000056586.11	54542.0
RCAN2	ENSG00000172348.10	10231.0
RCAN3	ENSG00000117602.7	11123.0
RCBTB1	ENSG00000136144.7	55213.0
RCBTB2	ENSG00000136161.8	1102.0
RCC1	ENSG00000180198.11	1104.0
RCC2	ENSG00000179051.9	55920.0
RCC2P3	ENSG00000233951.3	100131932.0
RCC2P5	ENSG00000241018.1	100131442.0
RCC2P6	ENSG00000254454.2	100421131.0
RCC2P7	ENSG00000220666.2	442221.0
RCC2P8	ENSG00000250185.2	100129714.0
RCHY1	ENSG00000163743.9	25898.0
RCN1	ENSG00000049449.4	5954.0
RCN1P1	ENSG00000215477.2	442234.0
RCN1P2	ENSG00000214455.3	728913.0
RCSD1	ENSG00000198771.6	92241.0
RD3	ENSG00000198570.5	343035.0
RDH16	ENSG00000139547.6	8608.0
RDX	ENSG00000137710.10	5962.0
REC8	ENSG00000100918.8	9985.0
RECK	ENSG00000122707.7	8434.0
RECQL	ENSG00000004700.11	5965.0
REEP3	ENSG00000165476.8	221035.0
REEP4	ENSG00000168476.7	80346.0
REG1B	ENSG00000172023.3	5968.0
REG3G	ENSG00000143954.8	130120.0
RELL1	ENSG00000181826.5	768211.0
RELN	ENSG00000189056.9	5649.0
RELT	ENSG00000054967.8	84957.0
REP15	ENSG00000174236.2	387849.0
REPIN1	ENSG00000214022.7	29803.0
REPS1	ENSG00000135597.14	85021.0
RERE	ENSG00000142599.13	473.0
RERG	ENSG00000134533.2	85004.0
RESP18	ENSG00000182698.7	389075.0
RET	ENSG00000165731.13	5979.0
RETNLB	ENSG00000163515.6	84666.0
REV1	ENSG00000135945.5	51455.0
REV3L	ENSG00000009413.11	5980.0
REV3L-IT1	ENSG00000229276.1	106478974.0
REXO1L2P	ENSG00000270375.1	100288527.0
REXO1L3P	ENSG00000272628.1	441359.0
REXO1L8P	ENSG00000270971.1	392242.0
REXO2	ENSG00000076043.5	25996.0
REXO4	ENSG00000148300.7	57109.0
RFC1	ENSG00000035928.10	5981.0
RFC2	ENSG00000049541.6	5982.0
RFC3P1	ENSG00000236158.1	100131711.0
RFC4	ENSG00000163918.6	5984.0
RFC5	ENSG00000111445.9	5985.0
RFESD	ENSG00000175449.9	317671.0
RFESDP1	ENSG00000231650.1	100129167.0
RFKP1	ENSG00000215802.3	100313962.0
RFPL4AP3	ENSG00000251220.2	106480810.0
RFPL4AP5	ENSG00000248720.1	100420058.0
RFPL4B	ENSG00000251258.1	442247.0
RFT1	ENSG00000163933.5	91869.0
RFTN2	ENSG00000162944.6	130132.0
RFWD2	ENSG00000143207.15	64326.0
RFX4	ENSG00000111783.8	5992.0
RFX6	ENSG00000185002.5	222546.0
RFXAP	ENSG00000133111.3	5994.0
RGL1	ENSG00000143344.11	23179.0
RGMB-AS1	ENSG00000246763.2	503569.0
RGP1	ENSG00000107185.8	9827.0
RGPD1	ENSG00000187627.10	400966.0
RGPD2	ENSG00000185304.12	729857.0
RGPD5	ENSG00000015568.8	84220.0
RGPD6	ENSG00000183054.7	729540.0
RGPD8	ENSG00000169629.7	727851.0
RGR	ENSG00000148604.9	5995.0
RGS1	ENSG00000090104.7	5996.0
RGS10	ENSG00000148908.10	6001.0
RGS12	ENSG00000159788.14	6002.0
RGS13	ENSG00000127074.10	6003.0
RGS16	ENSG00000143333.6	6004.0
RGS17	ENSG00000091844.3	26575.0
RGS17P1	ENSG00000229473.2	100128628.0
RGS18	ENSG00000150681.5	64407.0
RGS2	ENSG00000116741.6	5997.0
RGS21	ENSG00000253148.1	431704.0
RGS22	ENSG00000132554.15	26166.0
RGS4	ENSG00000117152.9	5999.0
RGS7	ENSG00000182901.11	6000.0
RGS7BP	ENSG00000186479.4	401190.0
RGS8	ENSG00000135824.8	85397.0
RGSL1	ENSG00000121446.13	353299.0
RHAG	ENSG00000112077.11	6005.0
RHBDD1	ENSG00000144468.12	84236.0
RHBDD2	ENSG00000005486.12	57414.0
RHBDF1P1	ENSG00000234123.1	131973.0
RHBDL2	ENSG00000158315.6	54933.0
RHBG	ENSG00000132677.8	57127.0
RHD	ENSG00000187010.14	6007.0
RHEB	ENSG00000106615.5	6009.0
RHEBP1	ENSG00000229927.2	6008.0
RHEBP2	ENSG00000226964.1	101060032.0
RHNO1	ENSG00000171792.6	83695.0
RHO	ENSG00000163914.4	6010.0
RHOA-IT1	ENSG00000235908.1	106480739.0
RHOBTB1	ENSG00000072422.12	9886.0
RHOBTB2	ENSG00000008853.12	23221.0
RHOD	ENSG00000173156.2	29984.0
RHOG	ENSG00000177105.9	391.0
RHOH	ENSG00000168421.8	399.0
RHOQ	ENSG00000119729.6	23433.0
RHOT1P3	ENSG00000242756.2	100462810.0
RHOU	ENSG00000116574.4	58480.0
RIC3	ENSG00000166405.10	79608.0
RICTOR	ENSG00000164327.8	253260.0
RIF1	ENSG00000080345.13	55183.0
RIIAD1	ENSG00000178796.8	284485.0
RILPL1	ENSG00000188026.7	353116.0
RILPL2	ENSG00000150977.9	196383.0
RIMBP2	ENSG00000060709.9	23504.0
RIMKLBP2	ENSG00000225920.2	100422371.0
RIMS2	ENSG00000176406.16	9699.0
RIMS3	ENSG00000117016.5	9783.0
RIN1	ENSG00000174791.6	9610.0
RINT1	ENSG00000135249.3	60561.0
RIOK1	ENSG00000124784.4	83732.0
RIOK2	ENSG00000058729.6	55781.0
RIOK3P1	ENSG00000225944.1	122145.0
RIPK1	ENSG00000137275.9	8737.0
RIPK2	ENSG00000104312.6	8767.0
RIPPLY2	ENSG00000203877.3	134701.0
RIT1	ENSG00000143622.6	6016.0
RLF	ENSG00000117000.8	6018.0
RLIMP1	ENSG00000229456.1	100533695.0
RMDN2	ENSG00000115841.15	151393.0
RMDN2-AS1	ENSG00000235848.2	101410544.0
RMI1	ENSG00000178966.11	80010.0
RMND5B	ENSG00000145916.14	64777.0
RMRP	ENSG00000269900.2	6023.0
RMST	ENSG00000255794.2	196475.0
RN7SK	ENSG00000202198.1	125050.0
RN7SKP10	ENSG00000201161.1	100873873.0
RN7SKP103	ENSG00000200718.1	106479140.0
RN7SKP104	ENSG00000199475.1	106480865.0
RN7SKP11	ENSG00000252827.1	106479099.0
RN7SKP110	ENSG00000222078.1	106480867.0
RN7SKP114	ENSG00000222259.1	106480868.0
RN7SKP115	ENSG00000200047.1	106479146.0
RN7SKP117	ENSG00000222107.1	106479147.0
RN7SKP119	ENSG00000222685.1	106481749.0
RN7SKP122	ENSG00000251732.1	106479148.0
RN7SKP123	ENSG00000222664.1	106479149.0
RN7SKP124	ENSG00000201600.1	106480871.0
RN7SKP125	ENSG00000222413.1	106479150.0
RN7SKP126	ENSG00000223075.1	106480872.0
RN7SKP128	ENSG00000201140.1	106479151.0
RN7SKP129	ENSG00000222220.1	106479152.0
RN7SKP13	ENSG00000251742.1	106479100.0
RN7SKP130	ENSG00000201794.1	106480873.0
RN7SKP132	ENSG00000251810.1	106480874.0
RN7SKP133	ENSG00000201715.1	106481812.0
RN7SKP136	ENSG00000222859.1	106479155.0
RN7SKP137	ENSG00000223006.1	106479156.0
RN7SKP141	ENSG00000251976.1	106479157.0
RN7SKP144	ENSG00000223040.1	106479159.0
RN7SKP15	ENSG00000201612.1	106480456.0
RN7SKP150	ENSG00000222448.1	106480880.0
RN7SKP152	ENSG00000222376.1	106479163.0
RN7SKP154	ENSG00000222068.1	106480881.0
RN7SKP155	ENSG00000251840.1	106479164.0
RN7SKP156	ENSG00000222240.1	106480882.0
RN7SKP157	ENSG00000251983.1	106479165.0
RN7SKP158	ENSG00000222385.1	106480883.0
RN7SKP159	ENSG00000222589.1	106480468.0
RN7SKP160	ENSG00000200674.1	106479166.0
RN7SKP161	ENSG00000223042.1	106479167.0
RN7SKP163	ENSG00000200091.1	106479168.0
RN7SKP164	ENSG00000251947.1	106480885.0
RN7SKP167	ENSG00000222979.1	106479169.0
RN7SKP168	ENSG00000222842.1	106479170.0
RN7SKP171	ENSG00000201287.1	106480887.0
RN7SKP172	ENSG00000223273.1	106480469.0
RN7SKP177	ENSG00000222499.1	106479174.0
RN7SKP178	ENSG00000201875.1	106479175.0
RN7SKP179	ENSG00000251935.1	106481815.0
RN7SKP18	ENSG00000251814.1	106480838.0
RN7SKP188	ENSG00000222721.1	106479179.0
RN7SKP193	ENSG00000201358.1	106479181.0
RN7SKP196	ENSG00000252076.1	106479182.0
RN7SKP198	ENSG00000238324.1	106479183.0
RN7SKP2	ENSG00000252812.1	100873846.0
RN7SKP200	ENSG00000222496.1	106480895.0
RN7SKP203	ENSG00000200488.1	106479185.0
RN7SKP204	ENSG00000202351.1	106480896.0
RN7SKP205	ENSG00000222931.1	106479186.0
RN7SKP206	ENSG00000222755.1	106479187.0
RN7SKP207	ENSG00000223136.1	106480897.0
RN7SKP209	ENSG00000252697.1	106479188.0
RN7SKP212	ENSG00000222783.1	106481750.0
RN7SKP216	ENSG00000222982.1	106479190.0
RN7SKP218	ENSG00000222154.1	106480900.0
RN7SKP219	ENSG00000252634.1	106479192.0
RN7SKP220	ENSG00000222543.1	106480901.0
RN7SKP222	ENSG00000222583.1	106479193.0
RN7SKP223	ENSG00000222514.1	106479194.0
RN7SKP224	ENSG00000201010.1	106480902.0
RN7SKP225	ENSG00000222337.1	106479195.0
RN7SKP226	ENSG00000201782.1	106480903.0
RN7SKP227	ENSG00000201315.1	106481818.0
RN7SKP228	ENSG00000222974.1	106479196.0
RN7SKP230	ENSG00000202512.1	106479197.0
RN7SKP232	ENSG00000222102.1	106480905.0
RN7SKP234	ENSG00000252982.1	106480368.0
RN7SKP237	ENSG00000201533.1	106479200.0
RN7SKP239	ENSG00000201684.1	106480907.0
RN7SKP24	ENSG00000251697.1	106480840.0
RN7SKP241	ENSG00000240294.2	107063536.0
RN7SKP242	ENSG00000251776.1	106480908.0
RN7SKP243	ENSG00000199975.1	106481819.0
RN7SKP246	ENSG00000201423.1	106479204.0
RN7SKP247	ENSG00000223026.1	106479205.0
RN7SKP248	ENSG00000252087.1	106480476.0
RN7SKP25	ENSG00000199319.1	106480364.0
RN7SKP250	ENSG00000200794.1	106479206.0
RN7SKP253	ENSG00000252233.1	106479208.0
RN7SKP257	ENSG00000201395.1	106479210.0
RN7SKP258	ENSG00000252960.1	106480912.0
RN7SKP259	ENSG00000222998.1	106481751.0
RN7SKP260	ENSG00000252716.1	106479211.0
RN7SKP262	ENSG00000222950.1	106479212.0
RN7SKP264	ENSG00000223012.1	106479213.0
RN7SKP265	ENSG00000252257.1	106480914.0
RN7SKP268	ENSG00000223039.1	106479215.0
RN7SKP269	ENSG00000202415.1	106480915.0
RN7SKP27	ENSG00000222616.1	106480841.0
RN7SKP272	ENSG00000252797.1	106479217.0
RN7SKP273	ENSG00000223324.1	106481821.0
RN7SKP275	ENSG00000201496.1	106480917.0
RN7SKP277	ENSG00000252704.1	106479219.0
RN7SKP278	ENSG00000222436.1	106480918.0
RN7SKP28	ENSG00000201640.1	106479107.0
RN7SKP281	ENSG00000222404.1	106480369.0
RN7SKP283	ENSG00000253006.1	106479221.0
RN7SKP284	ENSG00000222934.1	106479222.0
RN7SKP286	ENSG00000222826.1	106481822.0
RN7SKP287	ENSG00000252355.1	106480921.0
RN7SKP288	ENSG00000252036.1	106479223.0
RN7SKP289	ENSG00000253053.1	106479224.0
RN7SKP291	ENSG00000199831.1	106480922.0
RN7SKP292	ENSG00000202392.1	106479225.0
RN7SKP293	ENSG00000223321.1	106480923.0
RN7SKP294	ENSG00000199640.1	106479226.0
RN7SKP295	ENSG00000253073.1	106480924.0
RN7SKP296	ENSG00000223117.1	106481823.0
RN7SKP297	ENSG00000223202.1	106479227.0
RN7SKP298	ENSG00000251759.1	106479228.0
RN7SKP3	ENSG00000223341.1	100873847.0
RN7SKP30	ENSG00000223305.1	106479108.0
RN7SKP32	ENSG00000222099.1	106479109.0
RN7SKP35	ENSG00000253019.1	106479111.0
RN7SKP37	ENSG00000201364.1	106480844.0
RN7SKP39	ENSG00000222705.1	106480845.0
RN7SKP40	ENSG00000253020.1	106479113.0
RN7SKP43	ENSG00000251982.1	106481806.0
RN7SKP45	ENSG00000200379.1	106479115.0
RN7SKP46	ENSG00000251751.1	106480847.0
RN7SKP5	ENSG00000252854.1	100873849.0
RN7SKP50	ENSG00000201564.1	106480459.0
RN7SKP51	ENSG00000222713.1	106479117.0
RN7SKP52	ENSG00000252028.1	106479118.0
RN7SKP53	ENSG00000223269.1	106480849.0
RN7SKP55	ENSG00000201758.1	106479119.0
RN7SKP56	ENSG00000222445.1	106481807.0
RN7SKP6	ENSG00000201665.1	100873850.0
RN7SKP60	ENSG00000252794.1	106480851.0
RN7SKP61	ENSG00000222574.1	106479122.0
RN7SKP67	ENSG00000251714.1	106479125.0
RN7SKP70	ENSG00000252464.1	107057644.0
RN7SKP71	ENSG00000201428.1	106479126.0
RN7SKP73	ENSG00000223007.1	106480855.0
RN7SKP79	ENSG00000200243.1	106480857.0
RN7SKP8	ENSG00000222969.1	100873852.0
RN7SKP86	ENSG00000222386.1	106480859.0
RN7SKP88	ENSG00000252656.1	106480860.0
RN7SKP89	ENSG00000222706.1	106479134.0
RN7SKP90	ENSG00000199883.1	106481809.0
RN7SKP91	ENSG00000222784.1	106480861.0
RN7SKP93	ENSG00000200708.1	106479136.0
RN7SKP97	ENSG00000222898.1	106480463.0
RN7SKP98	ENSG00000252879.1	106480863.0
RN7SKP99	ENSG00000252837.1	106479138.0
RN7SL1	ENSG00000258486.2	6029.0
RN7SL101P	ENSG00000243548.2	106479260.0
RN7SL104P	ENSG00000243541.2	106480949.0
RN7SL111P	ENSG00000243510.2	106479263.0
RN7SL113P	ENSG00000242095.2	106480951.0
RN7SL117P	ENSG00000264192.1	106479264.0
RN7SL11P	ENSG00000239316.2	106479229.0
RN7SL120P	ENSG00000244169.2	106480953.0
RN7SL122P	ENSG00000263529.1	106480954.0
RN7SL124P	ENSG00000242113.2	106480955.0
RN7SL126P	ENSG00000266536.1	106479268.0
RN7SL135P	ENSG00000241964.2	106480958.0
RN7SL140P	ENSG00000266059.1	106479272.0
RN7SL141P	ENSG00000243398.2	106480959.0
RN7SL147P	ENSG00000263988.1	106479274.0
RN7SL148P	ENSG00000244066.2	106479275.0
RN7SL151P	ENSG00000244230.2	107075319.0
RN7SL153P	ENSG00000244748.2	106480490.0
RN7SL159P	ENSG00000242281.2	106479279.0
RN7SL160P	ENSG00000241159.2	106480964.0
RN7SL165P	ENSG00000241188.2	106479281.0
RN7SL166P	ENSG00000265624.1	106479282.0
RN7SL167P	ENSG00000242673.2	106480966.0
RN7SL169P	ENSG00000242547.2	106480372.0
RN7SL16P	ENSG00000243005.2	106479231.0
RN7SL172P	ENSG00000243544.2	106480967.0
RN7SL173P	ENSG00000243373.2	106479284.0
RN7SL174P	ENSG00000243333.2	106479285.0
RN7SL178P	ENSG00000263616.1	106479286.0
RN7SL181P	ENSG00000243738.2	106480492.0
RN7SL182P	ENSG00000241461.2	106479287.0
RN7SL183P	ENSG00000240997.2	106480971.0
RN7SL184P	ENSG00000239279.2	106479288.0
RN7SL186P	ENSG00000263929.1	106480972.0
RN7SL187P	ENSG00000240299.2	106481829.0
RN7SL188P	ENSG00000241943.2	106479290.0
RN7SL189P	ENSG00000243817.2	106480973.0
RN7SL18P	ENSG00000241625.2	106480927.0
RN7SL193P	ENSG00000239679.2	106480493.0
RN7SL198P	ENSG00000264036.1	106479294.0
RN7SL19P	ENSG00000243532.2	106480370.0
RN7SL200P	ENSG00000265123.1	106480976.0
RN7SL201P	ENSG00000242118.2	106481830.0
RN7SL204P	ENSG00000264676.1	106480977.0
RN7SL205P	ENSG00000241392.2	106479297.0
RN7SL210P	ENSG00000243039.2	106479298.0
RN7SL211P	ENSG00000244534.2	106479299.0
RN7SL215P	ENSG00000242201.2	106480980.0
RN7SL216P	ENSG00000244404.2	106480495.0
RN7SL217P	ENSG00000264706.1	106479301.0
RN7SL218P	ENSG00000244194.2	106480981.0
RN7SL220P	ENSG00000266467.1	106479303.0
RN7SL222P	ENSG00000242165.2	106481831.0
RN7SL223P	ENSG00000240202.2	106481754.0
RN7SL225P	ENSG00000239856.2	106479304.0
RN7SL228P	ENSG00000244033.2	106480983.0
RN7SL229P	ENSG00000242811.2	106479305.0
RN7SL22P	ENSG00000243136.2	106480928.0
RN7SL230P	ENSG00000264916.1	106479306.0
RN7SL239P	ENSG00000242999.2	106479309.0
RN7SL23P	ENSG00000240823.2	106480482.0
RN7SL240P	ENSG00000243505.2	106479310.0
RN7SL242P	ENSG00000244389.2	106480496.0
RN7SL244P	ENSG00000242865.2	106479311.0
RN7SL246P	ENSG00000265093.1	106480989.0
RN7SL248P	ENSG00000264977.1	106479312.0
RN7SL251P	ENSG00000244399.2	106480990.0
RN7SL253P	ENSG00000241652.2	106479314.0
RN7SL254P	ENSG00000240014.2	106480991.0
RN7SL255P	ENSG00000239808.2	106479315.0
RN7SL259P	ENSG00000241082.2	106480992.0
RN7SL261P	ENSG00000242379.2	106479316.0
RN7SL265P	ENSG00000241709.2	106479318.0
RN7SL267P	ENSG00000242121.2	106481833.0
RN7SL272P	ENSG00000242360.2	106480996.0
RN7SL273P	ENSG00000239953.2	106481834.0
RN7SL275P	ENSG00000263940.1	106480997.0
RN7SL277P	ENSG00000240490.2	106479323.0
RN7SL284P	ENSG00000243446.2	106480999.0
RN7SL285P	ENSG00000243313.2	106479326.0
RN7SL290P	ENSG00000264613.1	106481001.0
RN7SL292P	ENSG00000242650.2	106481002.0
RN7SL293P	ENSG00000242483.2	106481835.0
RN7SL296P	ENSG00000263587.1	106481003.0
RN7SL299P	ENSG00000242794.2	106479331.0
RN7SL3	ENSG00000266037.1	378707.0
RN7SL300P	ENSG00000265813.1	106481004.0
RN7SL302P	ENSG00000241246.2	106479332.0
RN7SL304P	ENSG00000242688.2	106479333.0
RN7SL306P	ENSG00000242241.2	106481006.0
RN7SL309P	ENSG00000239356.2	106481007.0
RN7SL30P	ENSG00000243845.2	106479235.0
RN7SL313P	ENSG00000242421.2	106481008.0
RN7SL318P	ENSG00000242079.1	106481009.0
RN7SL320P	ENSG00000243900.2	106481010.0
RN7SL323P	ENSG00000241997.2	106479341.0
RN7SL328P	ENSG00000240853.2	106481837.0
RN7SL329P	ENSG00000242170.2	106479343.0
RN7SL330P	ENSG00000244391.2	106481013.0
RN7SL334P	ENSG00000244618.2	106480502.0
RN7SL335P	ENSG00000241037.2	106480375.0
RN7SL336P	ENSG00000264017.1	106479346.0
RN7SL339P	ENSG00000265740.1	106479348.0
RN7SL341P	ENSG00000239891.2	106481017.0
RN7SL344P	ENSG00000241395.2	106480503.0
RN7SL351P	ENSG00000240098.2	106479351.0
RN7SL353P	ENSG00000263608.1	106481020.0
RN7SL357P	ENSG00000265894.1	106481021.0
RN7SL359P	ENSG00000244384.2	106479354.0
RN7SL35P	ENSG00000240347.2	106480931.0
RN7SL366P	ENSG00000266128.1	106481023.0
RN7SL36P	ENSG00000244314.2	106479237.0
RN7SL370P	ENSG00000243437.2	106481024.0
RN7SL378P	ENSG00000265684.1	106481026.0
RN7SL380P	ENSG00000244532.1	106479361.0
RN7SL383P	ENSG00000263556.1	106479363.0
RN7SL386P	ENSG00000263991.1	106479364.0
RN7SL38P	ENSG00000240481.2	106480932.0
RN7SL390P	ENSG00000241785.2	106479366.0
RN7SL391P	ENSG00000265388.1	106481030.0
RN7SL395P	ENSG00000244307.2	106481031.0
RN7SL396P	ENSG00000244642.2	106479368.0
RN7SL397P	ENSG00000244139.2	106479369.0
RN7SL398P	ENSG00000244356.2	106481032.0
RN7SL403P	ENSG00000240625.2	106481034.0
RN7SL411P	ENSG00000265327.1	106481035.0
RN7SL414P	ENSG00000239396.2	106481036.0
RN7SL415P	ENSG00000240961.2	106479375.0
RN7SL418P	ENSG00000241665.2	106480508.0
RN7SL419P	ENSG00000243883.2	106479376.0
RN7SL422P	ENSG00000265605.1	106481038.0
RN7SL423P	ENSG00000244372.2	106479378.0
RN7SL430P	ENSG00000243911.2	106481040.0
RN7SL431P	ENSG00000264384.1	106866913.0
RN7SL432P	ENSG00000242769.2	106481041.0
RN7SL434P	ENSG00000241868.2	106480509.0
RN7SL43P	ENSG00000264761.1	106479241.0
RN7SL440P	ENSG00000264963.1	106481042.0
RN7SL441P	ENSG00000241413.2	106479383.0
RN7SL444P	ENSG00000265753.1	106479384.0
RN7SL446P	ENSG00000244544.1	106479385.0
RN7SL447P	ENSG00000243991.2	106479386.0
RN7SL452P	ENSG00000243103.2	106479387.0
RN7SL453P	ENSG00000264710.1	106481046.0
RN7SL455P	ENSG00000264047.1	106479389.0
RN7SL456P	ENSG00000242266.2	106480511.0
RN7SL459P	ENSG00000240993.2	106479390.0
RN7SL461P	ENSG00000243801.2	106481844.0
RN7SL464P	ENSG00000243872.2	106481049.0
RN7SL465P	ENSG00000244297.2	106479392.0
RN7SL466P	ENSG00000241347.2	106479393.0
RN7SL470P	ENSG00000263669.1	106479394.0
RN7SL473P	ENSG00000264508.1	106479396.0
RN7SL475P	ENSG00000265535.1	106481845.0
RN7SL478P	ENSG00000263819.1	106481053.0
