0	1	2
MRPL49	NGRN	0.8598110000000001
RPS19	EIF3B	0.8806370000000001
SMARCC2	SS18L1	0.442729
AFF4	CCNT2	0.8286709999999999
AATF	SRRM1	0.111562
EXOC7	EXOC5	0.8117489999999999
PFKP	SERPINE2	0.0
APOBEC3B	NCOA5	0.273147
ZBTB11	UPF1	0.596251
RPL26	RPL27A	0.148269
DGUOK	NCALD	0.341652
CCDC124	SND1	0.134326
ABAT	QDPR	0.7739010000000001
SORBS2	ABLIM1	0.6318630000000001
BRIX1	MYEF2	0.7639319999999999
RSL24D1	DHX57	0.0862747
GAR1	NOL6	0.0791145
YBX3	GAR1	0.057418
ADAR	ILF3	0.117854
RPS23	FBL	0.975908
C1orf52	ZNF830	0.142378
XRN2	DDX10	0.137925
MRPL51	MRPL34	0.963978
EBNA1BP2	RPL36AL	0.216644
MPG	PDCD11	0.0871659
PPAN-P2RY11	DDX55	0.124606
ZNF668	LARP1B	0.075571
CANX	GANAB	0.6931149999999999
RPLP1	RRP15	0.847398
GTPBP4	EBNA1BP2	0.999996
MTA2	HDAC2	0.999833
PABPC4	STAU2	0.53461
NCBP1	DDX5	0.0
TRA2A	CWC22	0.0633625
PLEKHO1	CAPZA2	0.971693
RPL18	RPS23	0.999999
STX12	BET1	0.478029
RPL10	DDX47	0.856022
RAB10	SYN1	0.415618
IGF2BP2	RPUSD3	0.0725258
POP7	POP4	0.6050989999999999
CCDC59	NOC4L	0.0775446
HSP90AA1	RPL32	0.17548699999999998
SLC25A3	NPM1	0.014060299999999998
MRPS25	MRPS28	0.8480260000000001
PSMA2	PSMB6	0.151151
SIPA1L1	LRRFIP1	0.0
NXF1	TMEM214	0.8659129999999999
FLII	LIMCH1	0.23058
CCDC124	RPL17	0.10265
C7orf50	ZCRB1	0.310537
ARID2	SMARCE1	0.9852
ACIN1	KIAA1429	0.192177
RPS10	IFRD2	0.131154
CWF19L2	DHX35	0.249522
RPS7	RPS8	0.999987
RPL39	TUFM	0.472308
BMS1	GTPBP4	0.32772
TTI2	MYC	0.0
TNIK	ODF2	0.133456
GADD45GIP1	MRPL37	0.971181
RSBN1	POP1	0.339729
NUDT16	TIGAR	0.396771
VAMP3	STX8	0.212853
STXBP1	SNCB	0.579203
FOCAD	LLPH	0.0
PABPC4	IMP3	0.354974
MRPL2	MRPL10	0.987045
CALR	MTHFD1	0.127762
FAM83H	CRTC2	0.234805
DGUOK	SNCB	0.714873
RBM19	GZF1	0.6835060000000001
RBMX2	GNL3L	0.0
MRPS6	MRPS28	0.745579
PPP1R13L	PPP1CC	0.106451
RPS11	FBL	0.150339
DRG1	DDX10	0.0
PLEKHO1	CARMIL2	0.171414
STAU1	ZNF689	0.231835
TC2N	USPL1	0.171414
ADRM1	PSMA8	0.100649
CCDC124	AATF	0.07335549999999999
MAK16	SPOUT1	0.142122
RPS11	ATP5O	0.0
NCL	PES1	0.852268
ZBTB21	ASB1	0.133451
CTCF	GLYR1	0.785601
C14orf80	CCDC183	0.65714
RPL17	DDX27	0.999313
DDX54	ZNF770	0.412631
WDR26	MAEA	0.987348
TNNI1	TPM4	0.0
NAP1L1	RPS21	0.0
IARS	MARS	0.99978
SRSF3	RBM39	0.798505
PGK2	AK2	0.93576
RPS9	RPL3	1.0
RGPD8	SMPD4	0.594072
FAM161B	SOD1	0.31805900000000004
THAP9	MRPL50	0.940648
RRP8	RRP1B	0.426632
KNOP1	DDX31	0.828779
EEF1A1	RPS8	0.998883
PSMB9	PSMA2	0.695522
BCL7C	SMARCD3	0.563566
AK2	ATOX1	0.129496
CAMKV	DPYSL3	0.7282689999999999
MISP	NEXN	0.581911
RPS25	RIOX2	0.409672
TTC1	CLEC16A	0.0
NKRF	ZNF770	0.190535
RPL18A	RPL37	0.08713330000000001
FARS2	MYBBP1A	0.206034
PUM3	SDAD1	0.0809483
NDUFB11	NDUFS3	0.185267
ANXA7	C11orf54	0.16181700000000002
RPLP2	RPF2	0.33012
CORO1A	TJAP1	0.8215950000000001
RPL23	NMNAT1	0.078377
NUFIP1	DCX	0.101158
RRP15	LTV1	0.281634
MBD3	USP15	0.0
RPL15	RPS15A	1.0
YBX2	RPS13	0.16148800000000002
CASC3	MATR3	0.0
RBM34	SLC25A6	0.0
LCOR	GALK1	0.0
ATP5A1	RPS20	0.423763
NAT10	RSL24D1	0.07913819999999999
NPM3	TSR1	0.586209
VPS4B	TMEM55B	0.29188600000000003
KRI1	RBM19	0.667273
PRPF3	SF3B6	0.129308
VAMP8	SEC22B	0.229645
RPS10	RPS29	0.563882
RPUSD3	MRPL32	0.195769
NPM3	RPLP2	0.0944767
ATF3	CREB5	0.165074
RPS2	RPS15A	1.0
EIF3B	RPL14	0.254504
BMS1	GZF1	0.475561
PSMC6	PSMD1	0.999873
SRRM1	PRPF40A	0.0806609
MYEF2	LARP1	0.163129
NMNAT1	G3BP2	0.0
MOB4	CTTNBP2NL	0.8560700000000001
BTF3	H2AFX	0.0
BAIAP2L1	C19orf60	0.0959971
DDX27	SDAD1	0.10242
HEXIM1	OSBPL1A	0.512482
GOSR1	VTI1B	0.184594
CBWD6	CBWD1	0.836441
FOCAD	RPL36A	0.171184
ZCCHC9	NOP56	0.0706724
RPS24	DDX21	0.9997
ESYT1	EPHX1	0.522996
NIFK	SPTY2D1	0.360447
RBMX2	EBNA1BP2	0.330434
ST3GAL6	PTCH1	0.4139640000000001
RPS13	BMS1	0.639135
BAZ1B	ATP5A1	0.0
RACK1	RPL10A	0.995319
DDX31	RPL7L1	0.914705
MPPED1	MPPED2	0.851035
RCC2	USP39	0.244913
ACTN4	GAS2L3	0.159896
ATP13A3	KIAA0319L	0.187167
EIF1AX	ATP5A1	0.167715
USP1	WDR48	0.759257
HIST1H1B	USP10	0.0951372
ITGA1	SLC3A2	0.0
NVL	RBM19	0.328104
RPS10	BTF3	0.775741
CDH13	DPYSL2	0.359342
CTTN	ACTA1	0.206181
IPO13	CIR1	0.0
NOP53	RIOX2	0.195684
ADK	ATP6V1C1	0.0293107
NIFK	STAU2	0.468094
GPN3	POLR2G	0.755877
POP1	IGF2BP3	0.605332
LARP1	RRS1	0.671021
RPS24	NOC3L	0.786794
NDUFB5	NDUFS8	0.390018
CCT3	TCEA1	0.115077
DOCK5	ELMO2	0.232671
ITGA2	LGALS8	0.7583260000000001
JUNB	ADCK5	0.915174
PARN	FAM207A	0.0911765
EIF1AX	NPM1	0.358481
TRUB2	MRPL21	0.19144
CALR	IGF2BP1	0.0
CNPY4	CHAD	0.956407
PRKDC	WRN	0.147098
IFRD2	RPL14	0.12529
MZT2B	TUBGCP6	0.999999
VPS52	VPS50	0.997605
HIST1H1C	RPL7	0.15249300000000002
SNRPD2	SMU1	0.807794
NVL	GAR1	0.314274
SRRT	PRPF6	0.441864
ZBTB24	BUD13	0.16064
HIST1H1D	RPL14	0.0925168
RPL10L	NAT10	0.0
SPECC1	MYO5B	0.394625
MEPCE	RPL22	0.476617
MRPL27	RPUSD3	0.10766
LAMC1	LAMB2	0.61756
PSMB10	LAMB1	0.0
ADRM1	PSMD12	0.999613
KDM5A	EMSY	0.939853
NIFK	MRPS22	0.317929
CCDC59	AATF	0.163701
HNRNPU	ATP5C1	0.0517506
IVL	TRIM29	0.41868
SLC15A4	CXorf21	0.614568
APOC3	HBA2	0.102896
H1F0	KRR1	0.35152100000000003
HADHB	SLC25A4	0.253685
SNRNP40	SRRT	0.287567
HADHA	RPS15A	0.254013
KHDRBS1	SRRT	0.108553
NDRG4	STXBP1	0.280702
CCNC	MED15	0.861972
HERC5	DHX30	0.8888209999999999
EFNB2	EPHB3	0.8570639999999999
RPL34	TUFM	0.128498
RPL24	RPL26	0.999994
SRSF1	WBP11	0.8851319999999999
CCDC124	HIST1H1B	0.0665546
NOC4L	FYTTD1	0.154625
UBA52	RPL27A	0.97266
RPS23	RPL7A	1.0
NUFIP1	VAMP2	0.138787
SFT2D2	ENDOD1	0.125737
ABT1	ZC3H8	0.155014
RPL10L	EEF1G	0.0
RPL23	RPS27A	0.99982
RPLP1	RPS6	0.999109
POGLUT1	ARSK	0.8864040000000001
NAP1L4	RPF2	0.0
SOD1	ENO1	0.679266
RERE	FAM199X	0.133451
MOV10	NMNAT1	0.111562
EEF1A1	DDX47	0.0871576
PMP2	PGM5	0.0
MRPS2	MRPS35	0.996826
RPLP2	FAU	0.0
NSUN2	USP10	0.345218
ZNF629	RBM28	0.520771
PUF60	PPIG	0.8949739999999999
PRR11	IGF2BP1	0.0946184
BMS1	RRP9	0.13768699999999998
ZC3H8	RIOX2	0.0945322
MED28	MED29	0.94104
KIF3B	KIF3A	0.6228319999999999
PLBD1	GMCL1	0.6797529999999999
EFTUD2	THOC2	0.8944059999999999
KCTD21	KLHL14	0.556207
CBX4	CBX7	0.0
SKIV2L	UNC45A	0.644278
SERBP1	RPL12	0.100875
HERC5	ESF1	0.0852004
RRP15	MYH7B	0.0
PRDX5	ME3	0.0
PCSK6	PRCP	0.13768699999999998
ZNF629	SURF6	0.6387689999999999
ADAM17	GALNT7	0.276586
DDA1	RBX1	0.279324
RIOX1	MPHOSPH10	0.0
SYT1	RAB6B	0.415618
NEMP1	SENP1	0.283621
FOCAD	NGDN	0.0
NHP2	RPL22L1	0.0
RPS21	RPL36AL	0.0
DRG1	TOE1	0.0
RPL13A	SRP72	0.998532
FAHD2B	BOLA3	0.123797
DDX24	MRPS22	0.545665
RPL11	RPL27A	1.0
PTPRK	LGALS8	0.344073
ZNF784	RFPL4A	0.151455
RPL32	RPS25	0.999996
DNAAF3	SP6	0.979148
RPL26	RPS15A	0.389538
MRPL24	MRPL30	0.996177
LRRC41	GNL3L	0.0
RPS27A	RPLP2	0.975951
RPL18	PABPC1	0.921711
RBMXL1	U2AF2	0.0
RPS16	H2AFX	0.127223
RPS15	EBNA1BP2	0.963845
NDUFB1	MT-ND4	0.463714
ZNF771	EBNA1BP2	0.764305
H1F0	PAPD5	0.247908
RRP1B	UTP18	0.30411
NIP7	MRPS22	0.441852
DDX17	PRPF6	0.351484
NDRG4	CAMK2A	0.352171
RPL38	RPS3	0.999994
PCCA	PCCB	0.943423
THOC3	C19orf47	0.261045
PWP1	HIST1H1D	0.0
SLC25A4	RPL27A	0.4574180000000001
REPS1	KIF13A	0.123789
MAGEA9B	PHF8	0.133451
NDUFS4	NDUFS8	0.35441300000000003
EIF1AX	BYSL	0.104417
ZBTB24	CCDC137	0.273912
CCDC97	PRPF8	0.0504908
NPAT	USP15	0.0
PWP1	UTP3	0.199419
RPS7	HNRNPU	0.975935
NIP7	NMNAT1	0.23167
PDHA1	ATP5A1	0.885999
PUM3	RPL36A	0.420518
ADSL	ABAT	0.298209
PGM2	GPI	0.0103487
SNRNP40	SNRPB	0.533084
UFL1	ABHD6	0.69462
DDX56	PES1	0.803579
RPL32	RPL4	1.0
NSD2	ZCRB1	0.202201
NOL6	STAU2	0.23438
SMARCB1	SMARCC2	0.999997
RAD23B	PHGDH	0.0121182
ZNF770	RPS5	0.303195
NUP205	NUP88	0.709288
RPLP1	RPS15A	0.999078
SF3B1	TCERG1	0.541463
NAT10	RSBN1	0.187167
CCDC124	RPS17	0.134326
RPL29	RFC1	0.0
MOV10	RPL26L1	0.435328
NIP7	STAU2	0.719163
RPL12	RPLP2	0.999539
CALR	NOLC1	0.0
SNRPD2	SNRPE	0.994926
RPL36	RPL30	1.0
SEPT7	SEPT6	0.997066
UTP20	RPL13	0.0
MRPL21	MRPL48	0.904096
C7orf50	RPF2	0.977697
UTP14A	RPS24	0.135575
HPD	PPIL3	0.0
YBX3	RPL7A	0.133364
RPP30	POP5	0.14871800000000002
LHX1	LMO4	0.25848000000000004
CALR	ATP5C1	0.036709
DCLK1	PPP3R1	0.270404
YBX2	RBM19	0.310733
NAPG	VTI1B	0.331006
NAP1L1	FAU	0.106902
MAK16	RSL24D1	0.192166
DXO	ARMC5	0.581237
BNIP3L	WIPI2	0.947432
DPYSL4	CAMK2B	0.319447
MRTO4	SDAD1	0.786891
RBM34	FARS2	0.122696
HIST1H1A	MTHFD1L	0.0
TAF15	NCOA5	0.433141
C7orf50	XRN2	0.431566
ISL2	LHX1	0.238157
PSMG1	PSMB3	0.795297
PSMD3	PSMC2	0.99891
DDX50	STAU1	0.80894
JMY	ANXA8	0.0
ZNF22	KRI1	0.860534
FARS2	DKC1	0.29822600000000005
RPS5	RIOX2	0.7053470000000001
RPS18	CANX	0.320684
HERC5	YTHDF3	0.13366
CTTN	C19orf53	0.0
HERC5	IMP3	0.6066630000000001
SLX4	XPA	0.0
TRAPPC1	TRAPPC11	0.939762
MED19	MED14	0.994029
BMS1	NMNAT1	0.07913819999999999
PLEC	ARHGAP21	0.324415
CHMP1A	TM9SF1	0.328185
FBL	RPL10	0.837965
KNOP1	RBM34	0.537469
CFL2	AKR1A1	0.0288959
YBX2	SURF6	0.181835
RPL29	EIF3B	0.42207
C8orf33	TSR1	0.116967
RPL8	RPL36AL	0.999995
PPAN-P2RY11	ZCRB1	0.447665
ZNF689	NIP7	0.208543
XRN2	RPL15	0.902662
MRPL17	MRPL47	0.999994
UPF1	RIOX1	0.0
MEPCE	RPL27A	0.359668
SLC25A3	RPL14	0.357322
RPL19	RPL18	1.0
BOP1	LARP1B	0.0639758
VKORC1	KCNK1	0.415616
NAP1L1	RPS3A	0.984669
RBM34	DDX27	0.99984
RPL7A	RPL10	1.0
GAR1	RPL26	0.954828
RBM22	BUD31	0.455086
UGGT2	NID1	0.442985
XRN2	FYTTD1	0.283637
HOXC9	MAPKAPK2	0.151455
RPL31	SND1	0.0974703
RPS14	RPL3	1.0
RPS6	NCL	0.997045
EIF1AX	ZFP62	0.0
KIAA0319L	SUSD5	0.329598
RPL38	RPS3A	1.0
ZNF24	ZNF263	0.192166
RANBP2	TMEM214	0.435333
RPL31	ATP5C1	0.312997
NACA2	RPL12	0.642104
CCDC59	ZNF512	0.326602
BTBD1	DDB2	0.21758
SRP72	NOL12	0.33384
PDZD11	TSPAN33	0.5307609999999999
BUD13	DDX10	0.61002
KRR1	ZSCAN25	0.426632
MAGIX	SORBS3	0.0
SPTBN1	MYO5C	0.17319600000000002
RABEP2	TTC30B	0.151455
PAK1IP1	MAK16	0.184885
POLDIP2	FBXO21	0.108674
MEPCE	RPS3A	0.642441
TRAPPC2L	TRAPPC4	0.463714
RPS24	PES1	0.773479
RBM25	SNRPE	0.0
HIST1H1C	RPS15	0.130737
TWF1	ACTN1	0.4593930000000001
NEK2	FZR1	0.345306
LUC7L3	LUC7L	0.96694
KHDRBS1	PRPF6	0.0907262
PIR	UBE2D3	0.0808576
YWHAQ	YWHAB	0.985627
ERFE	TAZ	0.681707
TMEM52B	FLT4	0.293631
PPP1R9B	PPP1R9A	0.748884
CHERP	NOL10	0.214487
PA2G4	NCL	0.0
MAK16	LTV1	0.10064
HIST1H2BL	SNAP25	0.378086
EIF3B	YBX1	0.171665
GID8	RANBP10	0.999991
PPIL3	RBM38	0.07224639999999999
CADM2	PDE2A	0.171414
IMP3	RTCB	0.0
MED31	CDK19	0.729444
RBM15	THOC2	0.82295
COPS4	DCAF11	0.562716
IMP3	DDX47	0.0
BMS1	FTSJ3	0.427228
RER1	DHCR24	0.373903
WDR5	KANSL1	0.946447
RPL35	RPS17	0.988016
TRMT112	RPL36AL	0.0
SRPK1	SLC25A4	0.0
NSD2	ZNF770	0.353664
RERE	ATN1	0.171414
LRRC39	NINL	0.979173
SNW1	DDX17	0.287545
ZKSCAN3	ZNF232	0.345713
UBA52	RPS15	0.989653
USP46	WDR48	0.7289220000000001
MLYCD	SASS6	0.140692
TTF1	GNL3	0.898582
CDKN1A	CCND3	0.998427
TRAPPC5	TRAPPC8	0.991195
MRM2	IMMP1L	0.133456
SPINK5	UMAD1	0.0
NIP7	DDX47	0.178248
SMARCC1	SMARCD3	0.999984
SARAF	VPS9D1	0.31495
GTPBP4	RPL26L1	0.990684
PLEC	WDR1	0.132193
RPL31	IGF2BP3	0.0221049
MYLK	GAS2L3	0.283621
MOCS1	FMC1	0.0986491
MRPL1	MRPL22	0.999119
SEPT10	SEPT8	0.999561
ZNF770	ZNF622	0.0
ZNF768	NOC4L	0.0970302
RPL17	RTCB	0.40438
TTC37	RPS4X	0.353402
DDX56	IGF2BP3	0.26324699999999995
LUZP1	CTTN	0.1989
SIKE1	STRN	0.987583
H2AFX	RIOX2	0.115802
SRP72	IMP4	0.888316
RPL39	HSP90AB1	0.0
NET1	EXO1	0.171414
MEPCE	SLC25A4	0.0
SLC25A3	MTHFD1L	0.0
H1F0	NSA2	0.208251
SFN	FAM83G	0.0
RPS2	RPL21	1.0
RPS2	RPL13A	1.0
DRG1	ZC3H10	0.0
SMARCA5	RIOX2	0.306802
PPP1R3B	PPP1R11	0.242266
IFRD2	MPG	0.214858
USP19	CDC37L1	0.112484
MTOR	MSRA	0.412631
AMPH	CDH13	0.714739
PDS5B	RAD21	0.901338
CAMKV	SYN1	0.837815
REPS1	AP2A2	0.222874
RPL23	NSUN2	0.40607
FKBP1A	ENO3	0.66335
AATF	NVL	0.365659
MOCS1	TRMT2B	0.117318
C2CD3	TTLL5	0.368452
LRRFIP1	SIPA1L3	0.0
RPL35A	SLC25A6	0.044906
TSC22D3	WNK2	0.112499
NVL	NOL10	0.129248
MRPL46	MRPL21	0.997894
NDUFB1	NDUFS5	0.8523850000000001
MAPK14	HOXB9	0.8835040000000001
BUD13	RRP8	0.356858
RPL18A	SLC25A3	0.0
KHDRBS1	DDX17	0.5
HSPD1	BTF3	0.63194
NOP2	DHX30	0.995437
THRAP3	SRRM2	0.984179
MGAT2	EXOG	0.108694
SNW1	SF3B2	0.32529
RPS29	MTHFD1L	0.0871576
PSMA4	PSMA7	0.7532369999999999
ZEB2	CTBP1	0.8533370000000001
ANAPC15	CDC20	0.824809
FGFR1OP2	STRN3	0.973943
CERCAM	EDEM3	0.370369
MRPL41	YARS2	0.460921
RPS6	H2AFX	0.14195
PWP1	SSB	0.0698817
C8orf33	RPL17	0.126495
NUDT21	SRRT	0.769111
RPL29	RPS21	0.152394
ECSIT	NDUFAF4	0.281229
COPS3	COPS8	0.998852
MRPS23	MRPS9	0.999991
MYO19	LRRFIP1	0.114262
NCL	RRP15	0.13989400000000002
MRPL13	MRPL12	0.81562
PWP1	TUFM	0.0
H2AFX	RPS3	0.08975549999999999
NEDD4L	HECW2	0.595779
BOP1	YTHDF3	0.0
NOP14	SEMA3C	0.0
RAI14	ACTRT1	0.13238699999999998
NTM	SNCB	0.345713
MEGF8	PLTP	0.197473
RPSA	RPS21	0.99943
NKRF	DDX24	0.960089
NEDD4L	NEDD4	0.985117
TPR	SF3A3	0.944098
PURA	RIOX1	0.0
RBM25	USP39	0.048781800000000014
FARS2	PES1	0.133877
POLR2A	POLR2J	0.813397
RPS2	TUBA8	0.0741937
CALM1	SPTBN1	0.436897
RPL8	ATP5O	0.593647
CCDC12	ZNF830	0.313971
LGALS8	ANO6	0.491659
WBP2	PGM2L1	0.942366
RPS26	LARP7	0.403582
FABP3	GOT2	0.90318
MPG	H2AFX	0.100579
ZNF689	LARP7	0.129207
RBM25	CDK12	0.469509
PSMC4	NCOA4	0.163715
PWP1	TUBA8	0.117728
NF1	HEATR1	0.190295
RPL38	RPL10	0.999969
ZNF574	NOP16	0.34233600000000003
DDX55	MPHOSPH10	0.194134
RBM34	MRTO4	0.90143
DDX27	IMP4	0.712022
HIST1H1C	YBX1	0.0777341
RPL12	RPL30	0.999996
INTS4P2	AHCTF1	0.0
ZNF629	C1orf35	0.310537
ARHGAP11A	TMOD3	0.358126
NAT10	RPL7A	0.694334
ADH5	ADK	0.0275615
ZNF232	ZSCAN29	0.463714
IQGAP1	COBL	0.22590900000000005
POLR1C	POLR3B	0.999176
CTCF	LARP7	0.974712
KNSTRN	SPAG5	0.7687430000000001
CDKN2B	OGFRL1	0.151455
H1F0	SRP68	0.183421
EIF2S1	G3BP2	0.49295
PPP3CC	SIK3	0.622642
HOXC9	DUSP16	0.151455
RPS6	RPS14	1.0
SRP68	SRP72	0.980733
PWP1	RPS9	0.559475
RPL28	RPL31	0.146872
LDHAL6B	CST3	0.0
PURA	MYEF2	0.30924
SRP72	LLPH	0.494484
STX8	NAPG	0.4107
EEF1A1	RPL23A	0.965025
GADD45GIP1	MRPL48	0.936241
HDAC2	GATAD2B	0.996591
RPL36	H2AFX	0.119049
CDK1	SKP2	0.927307
ACTB	ARHGAP11A	0.705001
TNK1	GOLGA2	0.112286
TERF2IP	DCLRE1B	0.768302
UTP14A	RPL15	0.136766
MRPL22	MRPL28	0.996631
ACAD10	ALDH8A1	0.330414
PALM	ERICH5	0.347301
SYT1	DNM1L	0.356893
GNAI3	GNG11	0.949841
LRFN3	LRIG1	0.25908400000000004
NAP1L4	EEF1G	0.0536493
NAP1L1	RPS17	0.0601681
RPL18	RPS14	0.999999
ATP5L	ATP5O	0.998581
LTV1	DKC1	0.14816
STAU1	NOP56	0.226237
NAA35	PPIL2	0.120276
FECH	STRN	0.269025
PRC1	HDAC5	0.151455
DPYSL3	MAPT	0.950232
RPS27L	RPSA	0.12288
POGK	KDM3A	0.123797
SNU13	USP39	0.685834
RPS27L	NSUN2	0.0960696
EPB41L1	VAMP2	0.264235
USP28	MIGA1	0.140692
RPL15	ZNF771	0.885972
PTBP3	ACAA2	0.940822
NKRF	NSA2	0.80585
OTUD6B	OTUB1	0.5542279999999999
DPF3	SS18	0.29604400000000003
RFC2	RFC4	0.997909
RPS18	RPL36AL	0.999963
PWP1	KRI1	0.33107800000000004
DIP2A	PKN3	0.391893
FAAP100	FANCB	0.512571
RPL8	MTHFD1	0.866233
PRPF4	SART3	0.45174
ATF2	ATF7	0.845685
ARGLU1	LUC7L3	0.826383
RPL15	RPL11	1.0
RAN	RUVBL1	1.16554e-06
BAZ1B	NAP1L1	0.0589027
PENK	ANAPC10	0.0
ZNF189	SKIV2L	0.0
RPL8	RPL23	0.999998
NSL1	SPC25	0.999938
NSD2	NOP53	0.64551
FOPNL	FGFR1OP	0.729593
LENG8	CSRNP2	0.133456
YBX1	NPM3	0.0
C16orf59	TUBD1	0.373051
LMO7	PLEKHO1	0.0
LMNB1	CHD4	0.226582
SUB1	MCM4	0.352016
KPNB1	PRPF19	0.8503129999999999
PPIF	GOT2	0.73683
MOV10	IGF2BP3	0.5493819999999999
RPL24	ATP5A1	0.592337
ADK	CFL2	0.0462323
CCDC59	NSA2	0.2652
PKN3	PLEKHH3	0.2873
RPS3	G3BP1	0.964217
NCK1	SHB	0.140692
TES	PLEKHG3	0.2159
RPL9	RPL35A	0.999883
CFDP1	CSNK2A2	0.7992199999999999
YTHDC2	IMP3	0.209405
ZNF22	NOC3L	0.710248
RPL32	RPS9	1.0
UTP20	RPL27	0.0
YBX3	RPS27	0.278161
SNCA	STX1B	0.319108
RRM1	TPPP3	0.0378358
SEC61A1	SEC63	0.8648819999999999
LMNB1	U2SURP	0.556918
SRPK2	IGF2BP1	0.100308
PSMC5	PSMD7	0.999998
MRPS26	RPL7L1	0.477934
MYO1B	GAS2L3	0.0852004
IFNA4	IFNA14	0.151455
SAAL1	TNPO2	0.783403
AMPH	MAPRE3	0.345713
TXNL4A	TFIP11	0.251136
CENPQ	CENPX	0.07901110000000001
FBRS	DCAF7	0.390018
SF3B2	SART1	0.164756
EEF1B2	SRPK2	0.14948699999999998
SERPINB13	MYO1G	0.308314
SFN	YWHAG	0.62568
LTV1	NOC4L	0.5
RABEP2	IFT20	0.140692
EIF3B	RPL3L	0.0
PPP1R8	PPP1R3B	0.242266
USP54	PUM1	0.0815261
RPS19	RPL24	0.999997
KRI1	ZC3H10	0.104488
PPP1R7	CSRNP1	0.120276
TRA2A	MKRN1	0.278025
MRPL20	MRPL48	0.967019
RPS16	ATP5O	0.0826993
RAP1GAP	GNB1	0.133451
RPL13	RIOX2	0.464144
PUM3	RPF1	0.971498
NOP2	RIOX1	0.158719
PRKAR1B	AKAP9	0.128943
EIF2S1	RPL15	0.677309
SLIT2	FOXRED2	0.28913
KMT2D	NCOA6	0.171414
RPL15	DHX30	0.997356
NSL1	PMF1-BGLAP	0.519755
GAPDH	ENO3	0.855907
PWP1	NOP10	0.171984
PPP4R2	PPP4R3B	0.952585
INTS1	INTS7	0.878519
LYG2	LRRC15	0.30917
GPATCH1	USB1	0.399274
FGFR1OP	KIAA1328	0.40305
DSG2	ACTA1	0.192797
RPS11	IGF2BP1	0.195035
ATAD1	ACBD5	0.106943
PLEC	SSFA2	0.408247
CALR	NOP58	0.0
RBM22	PALLD	0.0
RAI14	NEXN	0.541837
SPTY2D1	SMARCA5	0.0
PSMG1	PSMB10	0.112484
PPP1R37	C20orf27	0.128057
HIST1H1B	SLC25A6	0.021634200000000003
HIST1H1E	RPL39	0.0
RPL9	RPL34	0.999437
ZSCAN25	REXO4	0.235329
MRPS5	MRPS21	0.957573
ATP4A	NCAM1	0.30919800000000003
APOBEC3B	ZNF638	0.314881
ZNF668	YTHDC2	0.197865
MYO5B	MYO5C	0.936765
NDUFB1	MT-ND5	0.216185
ZNF24	ZSCAN21	0.251136
RPL15	RRP1B	0.887251
WBP2	LYPLA2	0.015373500000000003
MRPS5	MRPS33	0.99521
NUP50	UBE2I	0.07377189999999999
LTV1	ZCCHC3	0.30509000000000003
NDUFA2	UQCRC1	0.56548
MAK16	YTHDF3	0.0
CALR	RPS3A	0.940549
PRDM15	YTHDC2	0.175188
ILK	PARVA	0.999996
POLR1E	TWISTNB	0.0960696
ZNF622	HIST1H1E	0.0
HIST1H1C	RPS8	0.149162
GAR1	AVEN	0.0
C7orf50	GPATCH4	0.988328
NPM1	FAU	0.0
SLC25A3	RPL23A	0.0611639
NUFIP1	MAP2	0.370768
NACA2	RPS3	0.985582
RFXAP	RFX5	0.8400049999999999
CENPJ	MAP3K6	0.151455
ATP6V1F	ATP6V1H	0.979904
SHCBP1	SECISBP2L	0.171414
MCM9	MCM8	0.926931
CDC26	ANAPC13	0.99497
PWP1	DDX24	0.978233
TOB1	TOB2	0.373051
SLC25A3	ATP5D	0.23890100000000006
ELL	ICE2	0.634916
MTA2	GATAD2B	0.999849
TXLNA	ZFAND6	0.375287
ZNF7	ZFP1	0.144297
ZC3H18	SRSF9	0.199419
IPO7	DDX23	0.294837
NUMB	RALBP1	0.15628
RPS10	RPL24	0.99935
SNU13	CHD4	0.123017
ZFP62	EBNA1BP2	0.158659
NOP2	GNL3	0.998312
CHRNB3	TYRO3	0.936378
PFKM	PTPRF	0.663813
ZNF629	LIN28B	0.409217
MRPS25	MRPS7	0.857822
TMEM209	NXF1	0.630363
SVIL	NEXN	0.657208
RPL15	SRP14	0.12529
HMG20A	RCOR3	0.718121
PURA	FTSJ3	0.982305
PHF5A	PRPF6	0.117952
HP1BP3	RPS13	0.99973
STRN4	STRN	0.999937
PPME1	CRK	0.0
WASHC4	VPS29	0.194708
SNU13	U2SURP	0.171605
PTPRZ1	ST6GAL2	0.0
ANAPC7	ANAPC5	0.922965
SAFB2	YLPM1	0.492774
WDR12	EBNA1BP2	0.987274
EIF2S1	HIST1H1A	0.0
SRRT	WBP11	0.713204
ZNF189	YTHDC2	0.137679
NOC2L	GAR1	0.121618
SPIN1	SPIN2B	0.8879229999999999
FAM160B1	MAP3K15	0.151455
NOP10	RPL35A	0.108752
RPS23	RPLP0	0.999998
HSP90AA1	RPS18	0.986047
ARPP19	RABIF	0.270376
ACTN1	ABLIM1	0.529963
ATP5B	RPL22L1	0.0
PALM2	FPGS	0.920159
RBM34	EEF1G	0.0
RPL9	FAU	0.991051
NSA2	LYAR	0.857991
HAUS5	HAUS2	0.995072
ACTR1A	DCTN3	0.9917
RPL10L	RRBP1	0.0
NUFIP1	SYN1	0.4283770000000001
KRR1	TOE1	0.475561
HIST1H1T	UTP15	0.0
